#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
555,"Burrows, Alexandre","RW, LW",34,Stnd,UFA,"$4,500,000",79,135,9,13,22,15:10,"$33,333","$500,000","$346,153","$204,545","$3,755"
556,"Callahan, Ryan",RW,30,Stnd,UFA,"$5,800,000",73,156,10,18,28,17:14,"$37,179","$580,000","$322,222","$207,142","$4,610"
557,"Glass, Tanner",LW,32,Stnd,UFA,"$1,450,000",57,49,4,3,7,10:17,"$29,591","$362,500","$483,333","$207,142","$2,473"
558,"Prosser, Nate",RD,29,Stnd,UFA,"$625,000",54,20,0,3,3,11:23,"$31,250",∞,"$208,333","$208,333","$1,016"
559,"Gryba, Eric",RD,27,Stnd,UFA,"$1,250,000",53,58,1,5,6,17:52,"$21,551","$1,250,000","$250,000","$208,333","$1,320"
560,"Goodrow, Barclay",LW,22,ELC,RFA,"$626,667",14,7,0,3,3,10:16,"$89,523",∞,"$208,889","$208,889","$4,359"
561,"Brown, Dustin","RW, LW",31,Stnd,UFA,"$5,875,000",82,218,11,17,28,16:10,"$26,949","$534,090","$345,588","$209,821","$4,431"
562,"Staal, Eric",C,31,Stnd,UFA,"$8,250,000",83,199,13,26,39,18:33,"$41,457","$634,615","$317,307","$211,538","$5,358"
563,"Weber, Yannick",RD,27,Stnd,UFA,"$1,500,000",45,65,0,7,7,18:49,"$23,076",∞,"$214,285","$214,285","$1,771"
564,"Legwand, David","C, LW",35,Stnd,UFA,"$3,000,000",79,61,5,9,14,9:42,"$49,180","$600,000","$333,333","$214,285","$3,914"
565,"Bogosian, Zach",RD,25,Stnd,UFA,"$5,142,857",64,121,7,17,24,22:20,"$42,502","$734,693","$302,521","$214,285","$3,598"
566,"Pulock, Ryan",RD,21,ELC,RFA,"$863,333",15,15,2,2,4,15:43,"$57,555","$431,666","$431,666","$215,833","$3,662"
567,"Bourque, Gabriel","LW, RW",25,Stnd,UFA,"$866,250",22,25,1,3,4,12:21,"$34,650","$866,250","$288,750","$216,562","$3,188"
568,"Nash, Rick","LW, RW",31,Stnd,UFA,"$7,800,000",60,183,15,21,36,16:56,"$42,622","$519,999","$371,428","$216,666","$7,677"
569,"Schultz, Justin",RD,25,Stnd,UFA,"$3,900,000",63,82,4,14,18,18:26,"$47,560","$975,000","$278,571","$216,666","$3,358"
570,"Leipsic, Brendan",LW,21,ELC,RFA,"$653,333",6,11,1,2,3,14:14,"$59,393","$653,333","$326,666","$217,777","$7,650"
571,"Kassian, Zack",RW,24,Stnd,RFA,"$1,750,000",36,42,3,5,8,12:27,"$41,666","$583,333","$350,000","$218,750","$3,904"
572,"Phaneuf, Dion",LD,30,Stnd,UFA,"$7,000,000",71,144,4,28,32,22:20,"$48,611","$1,750,000","$250,000","$218,750","$4,414"
573,"Gáborík, Marián",RW,33,Stnd,UFA,"$4,875,000",54,142,12,10,22,14:56,"$34,330","$406,250","$487,500","$221,590","$6,045"
574,"Jones, David",RW,31,Stnd,UFA,"$4,000,000",75,84,11,7,18,12:26,"$47,619","$363,636","$571,428","$222,222","$4,289"
575,"Kero, Tanner","C, LW",23,ELC,RFA,"$667,500",17,26,1,2,3,12:17,"$25,673","$667,500","$333,750","$222,500","$3,196"
576,"Ritchie, Nick",LW,20,ELC,RFA,"$894,167",33,55,2,2,4,11:45,"$16,257","$447,083","$447,083","$223,541","$2,306"
577,"Schultz, Nick",LD,33,Stnd,UFA,"$2,250,000",81,70,1,9,10,17:56,"$32,142","$2,250,000","$250,000","$225,000","$1,548"
578,"Despres, Simon",RD,24,Stnd,RFA,"$900,000",32,32,0,4,4,19:37,"$28,125",∞,"$225,000","$225,000","$1,433"
579,"Schenn, Luke",RD,26,Stnd,UFA,"$3,600,000",72,76,4,12,16,17:34,"$47,368","$900,000","$300,000","$225,000","$2,846"
580,"Streit, Mark",RD,38,35+,UFA,"$5,250,000",62,110,6,17,23,21:52,"$47,727","$875,000","$308,823","$228,260","$3,872"
581,"Hathaway, Garnet","LW, RW",24,ELC,RFA,"$690,000",14,11,0,3,3,12:01,"$62,727",∞,"$230,000","$230,000","$4,101"
582,"Campbell, Brian",LD,36,Stnd,UFA,"$7,142,875",82,99,6,25,31,22:16,"$72,150","$1,190,479","$285,715","$230,415","$3,912"
583,"Larsson, Adam",RD,23,Stnd,UFA,"$4,166,666",82,65,3,15,18,22:30,"$64,102","$1,388,888","$277,777","$231,481","$2,258"
584,"Moulson, Matt",LW,32,Stnd,UFA,"$5,000,000",81,111,8,13,21,11:54,"$45,045","$625,000","$384,615","$238,095","$5,187"
585,"Kosmachuk, Scott",RW,21,ELC,UFA,"$720,000",8,9,0,3,3,11:32,"$80,000",∞,"$240,000","$240,000","$7,803"
586,"Boychuk, Johnny",RD,31,Stnd,UFA,"$6,000,000",70,165,9,16,25,21:22,"$36,363","$666,666","$375,000","$240,000","$4,011"
587,"Thornton, Shawn","LW, RW",38,35+,UFA,"$1,200,000",50,58,1,4,5,8:41,"$20,689","$1,200,000","$300,000","$240,000","$2,763"
588,"Brown, Mike",RW,30,Stnd,UFA,"$1,200,000",58,51,2,3,5,7:48,"$23,529","$600,000","$400,000","$240,000","$2,652"
589,"Martin, Paul",LD,34,Stnd,UFA,"$4,850,000",78,49,3,17,20,20:43,"$98,979","$1,616,666","$285,294","$242,500","$3,001"
590,"Engelland, Deryk",RD,33,Stnd,UFA,"$2,916,667",69,71,3,9,12,15:13,"$41,079","$972,222","$324,074","$243,055","$2,777"
591,"Berglund, Patrik","C, LW",27,Stnd,UFA,"$3,700,000",42,80,10,5,15,15:29,"$46,250","$370,000","$740,000","$246,666","$5,689"
592,"Tanev, Christopher",RD,26,Stnd,UFA,"$4,450,000",69,42,4,14,18,21:45,"$105,952","$1,112,500","$317,857","$247,222","$2,965"
593,"Gerbe, Nathan","LW, RW",28,Stnd,UFA,"$1,750,000",47,73,3,4,7,13:27,"$23,972","$583,333","$437,500","$249,999","$2,768"
594,"Holzer, Korbinian",RD,27,Stnd,UFA,"$750,000",29,17,0,3,3,14:45,"$44,117",∞,"$249,999","$249,999","$1,753"
595,"Halischuk, Matt",RW,27,Stnd,UFA,"$750,000",30,39,0,3,3,9:27,"$19,230",∞,"$250,000","$250,000","$2,645"
596,"Edler, Alexander",LD,29,Stnd,UFA,"$5,000,000",52,111,6,14,20,24:27:00,"$45,045","$833,333","$357,142","$250,000","$3,932"
597,"Medvedev, Yevgeni",RD,33,Stnd,UFA,"$3,000,000",45,71,4,8,12,18:49,"$42,253","$750,000","$375,000","$250,000","$3,542"
598,"Lecavalier, Vincent","C, LW",35,Stnd,UFA,"$4,500,000",49,67,10,8,18,13:14,"$67,164","$450,000","$562,500","$250,000","$6,939"
599,"Michalek, Milan","LW, RW",31,Stnd,UFA,"$4,000,000",45,64,7,9,16,16:07,"$62,500","$571,428","$444,444","$250,000","$5,515"
600,"Smith, Ben","RW, C",27,Stnd,UFA,"$1,500,000",22,17,2,4,6,12:05,"$88,235","$750,000","$375,000","$250,000","$5,642"
601,"Pardy, Adam",LD,31,Stnd,UFA,"$1,000,000",23,22,0,4,4,15:52,"$45,454",∞,"$250,000","$250,000","$2,740"
602,"Kulikov, Dmitry",LD,25,Stnd,UFA,"$4,333,333",74,99,1,16,17,21:02,"$43,771","$4,333,333","$270,833","$254,901","$2,784"
603,"Talbot, Maxime","C, LW",31,Stnd,UFA,"$1,800,000",38,29,2,5,7,11:12,"$62,068","$900,000","$359,999","$257,142","$4,229"
604,"Mersch, Michael",LW,23,ELC,RFA,"$786,667",17,23,1,2,3,10:22,"$34,202","$786,667","$393,333","$262,222","$4,463"
605,"Gelinas, Eric",LD,24,Stnd,UFA,"$1,575,000",40,55,1,5,6,13:50,"$28,636","$1,575,000","$315,000","$262,500","$2,846"
606,"Johns, Stephen",RD,23,ELC,RFA,"$800,000",14,13,1,2,3,17:49,"$61,538","$800,000","$400,000","$266,666","$3,207"
607,"Thompson, Nate",C,31,Stnd,UFA,"$1,600,000",49,42,3,3,6,11:35,"$38,095","$533,333","$533,333","$266,666","$2,818"
608,"Andersson, Joakim",C,26,Stnd,UFA,"$815,000",29,17,1,2,3,9:01,"$47,941","$815,000","$407,500","$271,666","$3,116"
609,"Arcobello, Mark","C, RW",27,Stnd,UFA,"$1,100,000",20,43,3,1,4,12:40,"$25,581","$366,666","$1,100,000","$275,000","$4,342"
610,"Semin, Alexander","RW, LW",31,Stnd,UFA,"$1,100,000",15,18,1,3,4,12:20,"$61,111","$1,100,000","$366,666","$275,000","$5,945"
611,"Wideman, Dennis",RD,32,Stnd,UFA,"$5,250,000",51,75,2,17,19,20:36,"$70,000","$2,625,000","$308,823","$276,315","$4,997"
612,"Gudbranson, Erik",RD,23,Stnd,RFA,"$2,500,000",64,73,2,7,9,20:06,"$34,246","$1,250,000","$357,142","$277,777","$1,943"
613,"Bigras, Chris",RD,20,ELC,RFA,"$843,333",31,21,1,2,3,13:20,"$40,158","$843,333","$421,666","$281,111","$2,040"
614,"Reaves, Ryan",RW,28,Stnd,UFA,"$1,125,000",64,31,3,1,4,8:01,"$36,290","$375,000","$1,125,000","$281,250","$2,192"
615,"O'Neill, Brian",C,27,Stnd,UFA,"$562,500",22,14,0,2,2,10:21,"$40,178",∞,"$281,250","$281,250","$2,470"
616,"Ericsson, Jonathan",LD,31,Stnd,UFA,"$4,250,000",71,68,3,12,15,18:32,"$62,500","$1,416,666","$354,166","$283,333","$3,229"
617,"Rinaldo, Zac",LW,25,Stnd,UFA,"$850,000",52,38,1,2,3,8:17,"$22,368","$850,000","$425,000","$283,333","$1,973"
618,"Bouwmeester, Jay",LD,32,Stnd,UFA,"$5,400,000",72,105,3,16,19,23:06,"$51,428","$1,800,000","$337,500","$284,210","$3,246"
619,"Ness, Aaron",LD,25,Stnd,UFA,"$575,000",8,8,0,2,2,12:23,"$71,875",∞,"$287,500","$287,500","$5,804"
620,"Jeffrey, Dustin",C,27,Stnd,UFA,"$575,000",7,5,1,1,2,11:24,"$115,000","$575,000","$575,000","$287,500","$7,205"
621,"Puempel, Matt",LW,22,ELC,RFA,"$863,333",26,26,2,1,3,11:20,"$33,205","$431,666","$863,333","$287,777","$2,929"
622,"Mantha, Anthony","RW, LW",21,ELC,RFA,"$863,333",10,18,2,1,3,11:42,"$47,962","$431,666","$863,333","$287,777","$7,378"
623,"Shinkaruk, Hunter",C,21,ELC,RFA,"$863,333",8,12,2,1,3,14:58,"$71,944","$431,666","$863,333","$287,777","$7,210"
624,"Schaller, Tim",LW,25,Stnd,UFA,"$874,125",17,18,1,2,3,8:19,"$48,562","$874,125","$437,062","$291,375","$6,182"
625,"Downie, Steve","RW, LW",28,Stnd,UFA,"$1,750,000",26,22,3,3,6,9:00,"$79,545","$583,333","$583,333","$291,666","$7,478"
626,"Dillon, Brenden",LD,25,Stnd,UFA,"$3,270,000",76,93,2,9,11,16:41,"$35,161","$1,635,000","$363,333","$297,272","$2,578"
627,"Del Zotto, Michael",LD,25,Stnd,UFA,"$3,875,000",52,98,4,9,13,23:24,"$39,540","$968,750","$430,555","$298,076","$3,184"
628,"Gagner, Sam","C, RW",26,Stnd,UFA,"$4,800,000",53,86,8,8,16,13:51,"$55,813","$600,000","$600,000","$300,000","$6,539"
629,"Claesson, Fredrik",LD,23,Stnd,RFA,"$600,000",16,15,0,2,2,19:17,"$40,000",∞,"$300,000","$300,000","$1,944"
630,"Megna, Jayson",RW,25,Stnd,UFA,"$600,000",6,9,1,1,2,12:14,"$66,666","$600,000","$600,000","$300,000","$8,174"
631,"Granberg, Petter",RD,23,Stnd,RFA,"$600,000",27,12,0,2,2,13:43,"$50,000",∞,"$300,000","$300,000","$1,620"
632,"Thomas, Christian","LW, RW",23,Stnd,UFA,"$600,000",6,9,0,2,2,8:56,"$66,666",∞,"$300,000","$300,000","$11,194"
633,"Agozzino, Andrew","C, LW",24,Stnd,UFA,"$600,000",9,3,0,2,2,8:33,"$200,000",∞,"$300,000","$300,000","$7,797"
634,"Ryan, Derek","RW, C",29,Stnd,UFA,"$600,000",6,5,2,0,2,12:12,"$120,000","$300,000",∞,"$300,000","$8,196"
635,"Kindl, Jakub",LD,28,Stnd,UFA,"$2,400,000",44,63,2,6,8,15:23,"$38,095","$1,200,000","$399,999","$300,000","$3,545"
636,"Warsofsky, David",LD,25,Stnd,UFA,"$600,000",22,40,1,1,2,17:07,"$15,000","$600,000","$600,000","$300,000","$1,593"
637,"McQuaid, Adam",RD,29,Stnd,UFA,"$2,750,000",64,42,1,8,9,18:02,"$65,476","$2,750,000","$343,750","$305,555","$2,382"
638,"Matteau, Stefan",LW,21,Stnd,UFA,"$612,500",32,27,1,1,2,10:16,"$22,685","$612,500","$612,500","$306,250","$1,864"
639,"Bieksa, Kevin",RD,34,Stnd,UFA,"$4,600,000",71,109,4,11,15,21:00,"$42,201","$1,150,000","$418,181","$306,666","$3,085"
640,"Gaudet, Tyler",C,22,ELC,RFA,"$925,000",14,6,1,2,3,10:36,"$154,166","$924,999","$462,499","$308,333","$6,233"
641,"Plotnikov, Sergei",LW,25,ELC,UFA,"$925,000",45,41,0,3,3,9:52,"$22,560",∞,"$308,333","$308,333","$2,083"
642,"Johnson, Jack",LD,28,Stnd,UFA,"$4,357,143",60,86,6,8,14,24:10:00,"$50,664","$726,190","$544,642","$311,224","$3,004"
643,"Bollig, Brandon",LW,28,Stnd,UFA,"$1,250,000",54,56,2,2,4,9:17,"$22,321","$625,000","$625,000","$312,500","$2,493"
644,"Bouma, Lance","C, LW, RW",25,Stnd,UFA,"$2,200,000",44,49,2,5,7,12:02,"$44,897","$1,100,000","$440,000","$314,285","$4,155"
645,"Laich, Brooks","C, LW",32,Stnd,UFA,"$4,500,000",81,101,2,12,14,11:25,"$44,554","$2,250,000","$375,000","$321,428","$4,866"
646,"Girardi, Dan",RD,31,Stnd,UFA,"$5,500,000",74,77,2,15,17,20:19,"$71,428","$2,750,000","$366,666","$323,529","$3,658"
647,"Chaput, Michael",C,23,Stnd,UFA,"$650,000",8,10,1,1,2,8:59,"$65,000","$650,000","$650,000","$325,000","$9,044"
648,"Gorges, Josh",LD,31,Stnd,UFA,"$3,900,000",77,57,2,10,12,20:27,"$68,421","$1,950,000","$390,000","$325,000","$2,476"
649,"Brown, Patrick","C, RW",23,ELC,RFA,"$652,500",7,8,1,1,2,12:36,"$81,562","$652,500","$652,500","$326,250","$7,397"
650,"Lander, Anton","C, LW, RW",24,Stnd,RFA,"$987,500",61,54,1,2,3,12:04,"$18,287","$987,500","$493,750","$329,166","$1,341"
651,"Pietila, Blake","C, RW",22,ELC,RFA,"$662,500",7,10,1,1,2,12:02,"$66,250","$662,500","$662,500","$331,250","$7,865"
652,"Weber, Mike",LD,28,Stnd,UFA,"$1,666,667",45,40,1,4,5,15:28,"$41,666","$1,666,667","$416,666","$333,333","$2,394"
653,"Seidenberg, Dennis",RD,34,Stnd,UFA,"$4,000,000",61,66,1,11,12,19:23,"$60,606","$4,000,000","$363,636","$333,333","$3,382"
654,"Scuderi, Rob",LD,37,Stnd,UFA,"$3,375,000",63,35,0,10,10,15:48,"$96,428",∞,"$337,500","$337,500","$3,390"
655,"Emelin, Alexei",LD,29,Stnd,UFA,"$4,100,000",72,71,0,12,12,20:29,"$57,746",∞,"$341,666","$341,666","$2,780"
656,"Petry, Jeff",RD,28,Stnd,UFA,"$5,500,000",51,98,5,11,16,21:21,"$56,122","$1,100,000","$500,000","$343,750","$5,051"
657,"Hamhuis, Dan",LD,33,Stnd,UFA,"$4,500,000",58,72,3,10,13,21:24,"$62,499","$1,500,000","$450,000","$346,153","$3,625"
658,"Sprong, Daniel",RW,18,ELC,RFA,"$692,500",18,23,2,0,2,8:43,"$30,108","$346,250",∞,"$346,250","$4,413"
659,"Lindberg, Tobias",LW,20,ELC,RFA,"$693,333",6,12,0,2,2,15:50,"$57,777",∞,"$346,666","$346,666","$7,298"
660,"Bortuzzo, Robert",RD,26,Stnd,UFA,"$1,050,000",40,47,2,1,3,13:16,"$22,340","$525,000","$1,050,000","$350,000","$1,978"
661,"Gunnarsson, Carl",LD,29,Stnd,UFA,"$3,150,000",72,51,3,6,9,17:22,"$61,764","$1,050,000","$525,000","$350,000","$2,519"
662,"McKegg, Greg","C, LW",23,Stnd,UFA,"$700,000",15,14,2,0,2,8:15,"$50,000","$350,000",∞,"$350,000","$5,656"
663,"Prust, Brandon","LW, C",31,Stnd,UFA,"$2,500,000",35,19,1,6,7,12:47,"$131,578","$2,500,000","$416,666","$357,142","$5,587"
664,"Nystrom, Eric","LW, RW",32,Stnd,UFA,"$2,500,000",46,27,7,0,7,11:29,"$92,592","$357,142",∞,"$357,142","$4,732"
665,"Enström, Toby",LD,31,Stnd,UFA,"$5,750,000",72,50,2,14,16,20:51,"$115,000","$2,875,000","$410,714","$359,375","$3,830"
666,"Sutter, Brandon","RW, C",26,Stnd,UFA,"$3,300,000",20,45,5,4,9,17:58,"$73,333","$660,000","$825,000","$366,666","$9,183"
667,"Lupul, Joffrey","LW, RW",32,Stnd,UFA,"$5,250,000",46,102,11,3,14,14:37,"$51,470","$477,272","$1,750,000","$375,000","$7,808"
668,"Krüger, Marcus",C,25,Stnd,RFA,"$1,500,000",41,50,0,4,4,13:31,"$30,000",∞,"$375,000","$375,000","$2,706"
669,"Staal, Marc",LD,28,Stnd,UFA,"$5,700,000",77,65,2,13,15,19:40,"$87,692","$2,850,000","$438,461","$379,999","$3,764"
670,"Greene, Andy",LD/RD,33,Stnd,UFA,"$5,000,000",82,63,4,9,13,22:57,"$79,365","$1,250,000","$555,555","$384,615","$2,656"
671,"Quincey, Kyle",RD,30,Stnd,UFA,"$4,250,000",47,62,4,7,11,19:45,"$68,548","$1,062,500","$607,142","$386,363","$4,578"
672,"Wiercioch, Patrick",LD,25,Stnd,UFA,"$2,000,000",52,56,0,5,5,17:20,"$35,714",∞,"$400,000","$400,000","$2,218"
673,"Jackman, Barret",LD,34,Stnd,UFA,"$2,000,000",73,64,1,4,5,13:51,"$31,250","$2,000,000","$500,000","$400,000","$1,978"
674,"Methot, Marc",LD,30,Stnd,UFA,"$4,900,000",69,74,5,7,12,20:39,"$66,216","$980,000","$700,000","$408,333","$3,438"
675,"Lessio, Lucas",LW,22,ELC,UFA,"$830,833",12,14,1,1,2,10:28,"$59,345","$830,833","$830,833","$415,416","$6,614"
676,"Bourque, Rene",LW,34,Stnd,UFA,"$3,333,333",49,77,3,5,8,10:26,"$43,290","$1,111,111","$666,666","$416,666","$6,520"
677,"Garrison, Jason",LD,31,Stnd,UFA,"$4,600,000",72,99,5,6,11,18:27,"$46,464","$920,000","$766,666","$418,181","$3,462"
678,"Umberger, R.J.",C,33,Stnd,UFA,"$4,600,000",39,48,2,9,11,10:09,"$95,833","$2,300,000","$511,111","$418,181","$11,620"
679,"Ennis, Tyler","C, LW, RW",26,Stnd,UFA,"$4,600,000",23,57,3,8,11,18:04,"$80,701","$1,533,333","$575,000","$418,181","$11,070"
680,"Pelech, Adam",LD,21,ELC,RFA,"$854,333",9,8,0,2,2,17:34,"$106,791",∞,"$427,166","$427,166","$5,403"
681,"McCarron, Michael","RW, C",20,ELC,RFA,"$863,333",20,41,1,1,2,11:40,"$21,056","$863,333","$863,333","$431,666","$3,699"
682,"Forbort, Derek",LD,23,ELC,RFA,"$863,333",14,14,1,1,2,11:02,"$61,666","$863,333","$863,333","$431,666","$5,589"
683,"Nelson, Casey",RD,23,ELC,RFA,"$1,738,026",7,5,0,4,4,14:49,"$347,605",∞,"$434,506","$434,506","$16,757"
684,"Khaira, Jujhar","C, LW",21,ELC,RFA,"$875,000",15,14,0,2,2,10:21,"$62,500",∞,"$437,500","$437,500","$5,636"
685,"Oleksiak, Jamie",LD,23,Stnd,RFA,"$875,000",19,13,0,2,2,12:42,"$67,307",∞,"$437,500","$437,500","$3,626"
686,"Postma, Paul",RD,26,Stnd,UFA,"$887,500",26,24,2,0,2,11:27,"$36,979","$443,750",∞,"$443,750","$2,981"
687,"Goldobin, Nikolay",LW,20,ELC,RFA,"$894,167",9,7,1,1,2,11:11,"$127,738","$894,167","$894,167","$447,083","$8,883"
688,"Zadorov, Nikita",LD/RD,20,ELC,RFA,"$894,167",22,18,0,2,2,16:55,"$49,675",∞,"$447,083","$447,083","$2,402"
689,"Sbisa, Luca",LD,25,Stnd,UFA,"$3,600,000",41,29,2,6,8,17:22,"$124,137","$1,800,000","$600,000","$450,000","$5,055"
690,"Coburn, Braydon",LD,30,Stnd,UFA,"$4,500,000",80,92,1,9,10,16:45,"$48,913","$4,500,000","$500,000","$450,000","$3,358"
691,"Michalek, Zbynek",RD,33,Stnd,UFA,"$3,200,000",70,69,2,5,7,17:00,"$46,376","$1,600,000","$640,000","$457,142","$2,689"
692,"Fasching, Hudson",RW,20,ELC,RFA,"$925,000",7,9,1,1,2,11:31,"$102,777","$924,999","$924,999","$462,499","$11,474"
693,"Tryamkin, Nikita",LD,21,ELC,RFA,"$925,000",13,11,1,1,2,17:31,"$84,090","$925,000","$925,000","$462,500","$4,062"
694,"Grossmann, Nicklas",LD,30,Stnd,UFA,"$3,500,000",58,42,3,4,7,17:47,"$83,333","$1,166,666","$875,000","$499,999","$3,393"
695,"Fayne, Mark",RD,28,Stnd,UFA,"$3,625,000",69,61,2,5,7,16:43,"$59,426","$1,812,500","$725,000","$517,857","$3,142"
696,"Rundblad, David",RD,25,Stnd,RFA,"$1,050,000",9,13,0,2,2,14:22,"$80,769",∞,"$525,000","$525,000","$8,120"
697,"Gaustad, Paul","C, LW",33,Stnd,UFA,"$3,250,000",63,46,2,4,6,11:14,"$70,652","$1,625,000","$812,500","$541,666","$4,592"
698,"Stoner, Clayton",LD,30,Stnd,UFA,"$3,250,000",50,32,1,5,6,15:21,"$101,562","$3,250,000","$650,000","$541,666","$4,234"
699,"Orpik, Brooks",LD,35,Stnd,UFA,"$5,500,000",41,31,3,7,10,19:48,"$177,419","$1,833,333","$785,714","$550,000","$6,775"
700,"Borowiecki, Mark",LD,26,Stnd,UFA,"$1,100,000",63,27,1,1,2,14:37,"$40,740","$1,100,000","$1,100,000","$550,000","$1,194"
701,"Boll, Jared",RW,29,Stnd,UFA,"$1,700,000",30,11,1,2,3,6:39,"$154,545","$1,700,000","$850,000","$566,666","$8,521"
702,"Sill, Zach",C,27,Stnd,UFA,"$575,000",10,13,1,0,1,9:56,"$44,230","$575,000",∞,"$575,000","$5,788"
703,"Campbell, Andrew",LD,27,Stnd,UFA,"$575,000",6,1,0,1,1,11:35,"$575,000",∞,"$575,000","$575,000","$8,273"
704,"Hrivík, Marek","C, LW",24,Stnd,RFA,"$575,000",5,3,0,1,1,10:43,"$191,666",∞,"$575,000","$575,000","$10,730"
705,"Scott, John","LW, D",33,Stnd,UFA,"$575,000",12,6,0,1,1,6:32,"$95,833",∞,"$575,000","$575,000","$7,334"
706,"Helgeson, Seth",LD,25,Stnd,UFA,"$587,500",19,9,0,1,1,13:57,"$65,277",∞,"$587,500","$587,500","$2,216"
707,"Harrington, Scott",LD,22,ELC,RFA,"$589,167",15,9,0,1,1,13:05,"$65,463",∞,"$589,167","$589,167","$3,002"
708,"Brodin, Jonas",LD,22,Stnd,UFA,"$4,166,667",68,58,2,5,7,20:25,"$71,839","$2,083,333","$833,333","$595,238","$3,001"
709,"Vermin, Joel",RW,23,ELC,RFA,"$600,000",6,1,0,1,1,9:08,"$600,000",∞,"$600,000","$600,000","$10,948"
710,"Haley, Micheal",C,29,Stnd,UFA,"$600,000",16,10,1,0,1,7:05,"$60,000","$600,000",∞,"$600,000","$5,294"
711,"Mitchell, Willie",LD,38,35+,UFA,"$4,250,000",46,33,1,6,7,19:55,"$128,787","$4,250,000","$708,333","$607,142","$4,638"
712,"Carle, Matthew",LD,31,Stnd,UFA,"$5,500,000",64,54,2,7,9,16:46,"$101,851","$2,750,000","$785,714","$611,111","$5,125"
713,"Higgins, Chris",LW,32,Stnd,UFA,"$2,500,000",33,51,3,1,4,13:46,"$49,019","$833,333","$2,500,000","$625,000","$5,502"
714,"MacDonald, Andrew",RD,29,Stnd,UFA,"$5,000,000",28,20,1,7,8,20:07,"$250,000","$5,000,000","$714,285","$625,000","$8,876"
715,"McDonald, Colin",RW,31,Stnd,UFA,"$625,000",5,4,1,0,1,8:08,"$156,250","$625,000",∞,"$625,000","$15,368"
716,"Jordan, Michal",LD,25,Stnd,UFA,"$625,000",36,36,1,0,1,15:10,"$17,361","$625,000",∞,"$625,000","$1,144"
717,"Raymond, Mason",LW,30,Stnd,UFA,"$3,150,000",29,53,4,1,5,12:20,"$59,433","$787,500","$3,150,000","$630,000","$8,807"
718,"Lipon, JC",RW,22,ELC,RFA,"$645,000",9,4,0,1,1,6:58,"$161,250",∞,"$645,000","$645,000","$10,287"
719,"Harpur, Ben",LD,20,ELC,RFA,"$653,333",5,3,0,1,1,13:39,"$217,777",∞,"$653,333","$653,333","$9,572"
720,"Ouellet, Xavier",LD,22,ELC,RFA,"$670,000",5,4,0,1,1,16:14,"$167,500",∞,"$670,000","$670,000","$8,254"
721,"Brennan, T.J.",LD,26,Stnd,UFA,"$675,000",7,11,1,0,1,15:05,"$61,363","$675,000",∞,"$675,000","$6,393"
722,"Miller, Drew","LW, RW",31,Stnd,UFA,"$1,350,000",28,27,1,1,2,12:58,"$50,000","$1,350,000","$1,350,000","$675,000","$3,718"
723,"Elias, Patrik","C, LW",39,35+,UFA,"$5,500,000",16,21,2,6,8,15:26,"$261,904","$2,750,000","$916,666","$687,500","$22,273"
724,"Grant, Derek","C, RW",25,Stnd,UFA,"$700,000",15,22,0,1,1,10:52,"$31,818",∞,"$700,000","$700,000","$4,294"
725,"Cunningham, Craig","LW, C",25,Stnd,UFA,"$700,000",10,13,0,1,1,10:05,"$53,846",∞,"$700,000","$700,000","$6,942"
726,"Klinkhammer, Rob","LW, RW, C",29,Stnd,UFA,"$725,000",14,10,1,0,1,9:24,"$72,500","$725,000",∞,"$725,000","$5,509"
727,"Dauphin, Laurent","C, LW",20,ELC,RFA,"$745,000",8,7,1,0,1,11:18,"$106,428","$745,000",∞,"$745,000","$8,241"
728,"Gordon, Boyd",C,32,Stnd,UFA,"$3,000,000",65,53,2,2,4,12:12,"$56,603","$1,500,000","$1,500,000","$750,000","$3,783"
729,"Cowen, Jared",LD,24,Stnd,RFA,"$3,100,000",37,23,0,4,4,16:58,"$134,782",∞,"$775,000","$775,000","$4,938"
730,"Olsen, Dylan",LD,24,Stnd,UFA,"$775,000",8,9,0,1,1,13:45,"$86,111",∞,"$775,000","$775,000","$7,045"
731,"Acciari, Noel","RW, C",24,ELC,RFA,"$792,500",19,18,0,1,1,9:53,"$44,027",∞,"$792,500","$792,500","$4,220"
732,"Kostka, Michael",RD,30,Stnd,UFA,"$800,000",15,9,0,1,1,14:50,"$88,888",∞,"$800,000","$800,000","$3,595"
733,"Gazdic, Luke",LW,26,Stnd,UFA,"$800,000",29,18,1,0,1,6:11,"$44,444","$800,000",∞,"$800,000","$4,461"
734,"Ritchie, Brett",RW,22,ELC,RFA,"$814,167",8,15,0,1,1,11:36,"$54,277",∞,"$814,167","$814,167","$8,773"
735,"Gormley, Brandon",LD,23,Stnd,UFA,"$850,500",26,11,0,1,1,12:10,"$77,318",∞,"$850,500","$850,500","$2,688"
736,"Gaunce, Brendan","LW, C",21,ELC,RFA,"$863,333",20,34,1,0,1,12:45,"$25,392","$863,333",∞,"$863,333","$3,385"
737,"Gauthier, Frédérik",C,20,ELC,RFA,"$863,333",7,3,0,1,1,13:50,"$287,777",∞,"$863,333","$863,333","$8,915"
738,"Reinhart, Griffin",LD,21,ELC,RFA,"$863,333",29,24,0,1,1,18:04,"$35,972",∞,"$863,333","$863,333","$1,647"
