Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Rostislav Klesla,20132014,PHX,L,D,25,1,3,4,-3,24,0.16,1,4,0,0,0,0,0,0,22,4.6,15:31,--
Johan Larsson,20132014,BUF,L,L,28,0,4,4,0,19,0.14,0,4,0,0,0,0,0,0,21,0,13:27,47.4
Rasmus Ristolainen,20132014,BUF,R,D,34,2,2,4,-15,6,0.12,2,4,0,0,0,0,0,0,52,3.9,19:07,0
Krys Barch,20132014,FLA,L,R,55,0,4,4,-10,99,0.07,0,4,0,0,0,0,0,0,19,0,5:59,100
Adam Larsson,20132014,NJD,R,D,26,1,2,3,-1,12,0.12,1,3,0,0,0,0,0,1,20,5,17:47,--
Carter Ashton,20132014,TOR,L,R,32,0,3,3,1,19,0.09,0,3,0,0,0,0,0,0,23,0,6:16,52.2
Jerry D'Amigo,20132014,TOR,L,R,22,1,2,3,-1,0,0.14,1,3,0,0,0,0,0,0,12,8.3,8:03,25
Stephane Veilleux,20132014,MIN,L,L,34,3,0,3,-2,21,0.09,3,3,0,0,0,0,0,0,26,11.5,8:26,50
Mikael Samuelsson,20132014,DET,R,R,26,1,2,3,-4,6,0.12,1,1,0,2,0,0,0,0,36,2.8,10:21,0
Cam Janssen,20132014,NJD,R,R,24,3,0,3,3,22,0.13,3,3,0,0,0,0,0,0,11,27.3,4:55,--
Paul Postma,20132014,WPG,R,D,20,1,2,3,1,8,0.15,1,3,0,0,0,0,0,1,19,5.3,16:08,--
Aaron Ness,20132014,NYI,L,D,20,1,2,3,-13,10,0.15,1,3,0,0,0,0,0,0,23,4.4,14:48,--
Jordan Szwarz,20132014,PHX,R,C,26,3,0,3,-6,19,0.12,3,3,0,0,0,0,0,1,25,12,8:39,33.3
Matt Carkner,20132014,NYI,R,D,53,0,3,3,-10,149,0.06,0,3,0,0,0,0,0,0,50,0,11:59,--
Shane O'Brien,20132014,CGY,L,D,45,0,3,3,-8,58,0.07,0,3,0,0,0,0,0,0,16,0,11:16,--
Zenon Konopka,20132014,"MIN,BUF",L,C,59,1,2,3,-9,88,0.05,1,3,0,0,0,0,0,0,21,4.8,7:54,60.9
Jacob Josefson,20132014,NJD,L,C,27,1,2,3,0,4,0.11,0,2,0,0,1,1,0,0,21,4.8,10:08,49.4
Jordan Caron,20132014,BOS,L,R,35,1,2,3,-8,36,0.09,1,3,0,0,0,0,0,0,52,1.9,10:55,25
Chuck Kobasew,20132014,PIT,R,R,33,2,0,2,1,15,0.06,2,2,0,0,0,0,0,2,37,5.4,11:13,50
Douglas Murray,20132014,MTL,L,D,53,0,2,2,-12,42,0.04,0,2,0,0,0,0,0,0,26,0,14:21,--
John McCarthy,20132014,SJS,L,C,36,1,1,2,-11,4,0.06,1,2,0,0,0,0,0,0,49,2,11:03,53.4
Jarred Tinordi,20132014,MTL,L,D,22,0,2,2,-2,40,0.09,0,2,0,0,0,0,0,0,10,0,14:32,--
James Wright,20132014,WPG,L,C,59,0,2,2,-3,15,0.03,0,2,0,0,0,0,0,0,41,0,9:35,46.8
Alexander Sulzer,20132014,BUF,L,D,25,0,2,2,-3,8,0.08,0,0,0,1,0,1,0,0,21,0,18:08,--
Jean-Gabriel Pageau,20132014,OTT,R,C,28,2,0,2,-5,12,0.07,2,2,0,0,0,0,0,0,31,6.5,10:15,48
Jim Slater,20132014,WPG,L,C,27,1,1,2,-5,8,0.07,1,2,0,0,0,0,0,0,24,4.2,10:38,58
Aaron Volpatti,20132014,WSH,L,L,41,2,0,2,-3,49,0.05,2,2,0,0,0,0,0,0,18,11.1,7:22,33.3
Jared Boll,20132014,CBJ,R,R,28,1,1,2,-6,62,0.07,1,2,0,0,0,0,0,0,12,8.3,7:38,0
Justin Falk,20132014,NYR,L,D,21,0,2,2,-5,20,0.1,0,2,0,0,0,0,0,0,10,0,11:56,--
Alexander Urbom,20132014,WSH,L,D,20,1,1,2,1,19,0.1,1,1,0,0,0,1,0,0,16,6.3,14:36,--
Colin Fraser,20132014,LAK,L,C,33,0,2,2,-4,30,0.06,0,2,0,0,0,0,0,0,22,0,8:59,50.3
Mark Fraser,20132014,"TOR,EDM",L,D,42,1,1,2,-15,76,0.05,1,2,0,0,0,0,0,0,11,9.1,15:22,--
Derek Grant,20132014,OTT,L,C,20,0,2,2,-3,4,0.1,0,2,0,0,0,0,0,0,31,0,9:34,52.7
Matt Kassian,20132014,OTT,L,L,33,1,1,2,-1,63,0.06,1,2,0,0,0,0,0,0,12,8.3,4:26,--
Jay Rosehill,20132014,PHI,L,L,34,2,0,2,-8,90,0.06,2,2,0,0,0,0,0,0,14,14.3,4:57,0
Anton Lander,20132014,EDM,L,C,27,0,1,1,-10,4,0.04,0,1,0,0,0,0,0,0,18,0,13:38,44.4
Chris Porter,20132014,STL,L,L,22,0,1,1,-3,0,0.05,0,1,0,0,0,0,0,0,24,0,10:23,30
Chad Ruhwedel,20132014,BUF,R,D,21,0,1,1,-3,2,0.05,0,0,0,1,0,0,0,0,35,0,17:53,--
Aaron Rome,20132014,DAL,L,D,25,0,1,1,-6,11,0.04,0,1,0,0,0,0,0,0,15,0,13:05,--
George Parros,20132014,MTL,R,R,22,0,1,1,-6,85,0.05,0,1,0,0,0,0,0,0,4,0,4:33,--
Mike Halmo,20132014,NYI,L,L,20,1,0,1,-1,32,0.05,1,1,0,0,0,0,0,0,25,4,9:30,20
John Scott,20132014,BUF,L,L,56,1,0,1,-12,125,0.02,1,1,0,0,0,0,0,0,16,6.3,6:45,--
Colton Orr,20132014,TOR,R,R,54,0,0,0,-3,110,0,0,0,0,0,0,0,0,0,12,0,5:23,50
Zach Sill,20132014,PIT,L,C,20,0,0,0,-4,12,0,0,0,0,0,0,0,0,0,14,0,10:48,37.8
Frazer McLaren,20132014,TOR,L,L,27,0,0,0,-2,77,0,0,0,0,0,0,0,0,0,4,0,4:00,100
