#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
556,"Conacher, Cory",LW,25,Stnd,UFA,"$600,000",15,23,1,2,3,13:28,"$26,086","$600,000","$300,000","$200,000","$2,970"
557,"Sutter, Brett","LW, C",27,Stnd,UFA,"$600,000",6,6,0,3,3,9:18,"$100,000",∞,"$200,000","$200,000","$10,752"
558,"Summers, Chris",LD,26,Stnd,UFA,"$600,000",20,15,0,3,3,14:14,"$40,000",∞,"$200,000","$200,000","$2,107"
559,"Moen, Travis","LW, RW",32,Stnd,UFA,"$1,850,000",44,34,3,6,9,9:23,"$54,411","$616,666","$308,333","$205,555","$4,480"
560,"Nordström, Joakim","LW, RW",22,ELC,RFA,"$616,667",38,42,0,3,3,10:58,"$14,682",∞,"$205,555","$205,555","$1,479"
561,"Nystrom, Eric","LW, RW",31,Stnd,UFA,"$2,500,000",60,60,7,5,12,13:11,"$41,666","$357,142","$500,000","$208,333","$3,160"
562,"Gormley, Brandon",LD,22,ELC,RFA,"$840,000",27,39,2,2,4,15:19,"$21,538","$420,000","$420,000","$210,000","$2,031"
563,"Jackman, Barret",LD,33,Stnd,UFA,"$3,166,667",80,86,2,13,15,16:48,"$36,821","$1,583,333","$243,589","$211,111","$2,356"
564,"Andrighetto, Sven","RW, LW",21,ELC,RFA,"$633,333",12,12,2,1,3,9:24,"$52,777","$316,666","$633,333","$211,111","$5,614"
565,"Lindbohm, Petteri",LD,21,ELC,RFA,"$636,667",23,32,2,1,3,15:34,"$19,895","$318,333","$636,667","$212,222","$1,778"
566,"Malhotra, Manny",C,34,Stnd,UFA,"$850,000",58,46,1,3,4,10:51,"$18,478","$850,000","$283,333","$212,500","$1,350"
567,"Hjalmarsson, Niklas",LD/RD,27,Stnd,UFA,"$4,100,000",82,97,3,16,19,21:53,"$42,268","$1,366,666","$256,250","$215,789","$2,284"
568,"Ott, Steve","C, LW",32,Stnd,UFA,"$2,600,000",78,49,3,9,12,11:38,"$53,061","$866,666","$288,888","$216,666","$2,865"
569,"Brown, Dustin","RW, LW",30,Stnd,UFA,"$5,875,000",82,189,11,16,27,16:31,"$31,084","$534,090","$367,187","$217,592","$4,337"
570,"Ouellet, Xavier",LD,21,ELC,RFA,"$670,000",21,27,2,1,3,16:23,"$24,814","$335,000","$670,000","$223,333","$1,947"
571,"Mueller, Mirco",LD,19,ELC,RFA,"$894,167",39,31,1,3,4,16:57,"$28,844","$894,166","$298,055","$223,541","$1,352"
572,"McQuaid, Adam",RD,28,Stnd,UFA,"$1,566,667",63,60,1,6,7,18:26,"$26,111","$1,566,667","$261,111","$223,809","$1,349"
573,"Laich, Brooks","C, LW",31,Stnd,UFA,"$4,500,000",66,106,7,13,20,14:43,"$42,452","$642,857","$346,153","$225,000","$4,632"
574,"Lecavalier, Vincent","C, LW",34,Stnd,UFA,"$4,500,000",57,103,8,12,20,12:38,"$43,689","$562,500","$375,000","$225,000","$6,249"
575,"Boyle, Dan",LD,38,35+,UFA,"$4,500,000",65,116,9,11,20,20:14,"$38,793","$500,000","$409,090","$225,000","$3,421"
576,"Zajac, Travis",C,29,Stnd,UFA,"$5,750,000",74,112,11,14,25,19:03,"$51,339","$522,727","$410,714","$229,999","$4,078"
577,"Grabner, Michael","LW, RW",27,Stnd,UFA,"$3,000,000",34,63,8,5,13,12:56,"$47,619","$375,000","$600,000","$230,769","$6,822"
578,"Regehr, Robyn",D,34,Stnd,UFA,"$3,000,000",67,63,3,10,13,20:19,"$47,619","$1,000,000","$300,000","$230,769","$2,203"
579,"Gordon, Boyd",C,31,Stnd,UFA,"$3,000,000",68,65,6,7,13,13:19,"$46,153","$500,000","$428,571","$230,769","$3,312"
580,"Gaustad, Paul","C, LW",32,Stnd,UFA,"$3,250,000",73,54,4,10,14,12:26,"$60,185","$812,500","$325,000","$232,142","$3,580"
581,"Ference, Andrew",RD,35,Stnd,UFA,"$3,250,000",70,58,3,11,14,18:52,"$56,034","$1,083,333","$295,454","$232,142","$2,460"
582,"Manning, Brandon",LD,24,Stnd,RFA,"$700,000",11,10,0,3,3,17:09,"$70,000",∞,"$233,333","$233,333","$3,710"
583,"Gilbert, Tom",RD,31,Stnd,UFA,"$2,800,000",72,70,4,8,12,19:20,"$40,000","$700,000","$350,000","$233,333","$2,011"
584,"Upshall, Scottie",LW,31,Stnd,UFA,"$3,500,000",63,93,8,7,15,12:40,"$37,634","$437,500","$500,000","$233,333","$4,385"
585,"Dalpe, Zac",C,25,Stnd,UFA,"$700,000",21,29,1,2,3,9:16,"$24,137","$700,000","$350,000","$233,333","$3,597"
586,"Quincey, Kyle",RD,29,Stnd,UFA,"$4,250,000",73,90,3,15,18,19:28,"$47,222","$1,416,666","$283,333","$236,111","$2,990"
587,"Visnovsky, Lubomir",RD,38,35+,UFA,"$4,750,000",53,85,5,15,20,19:31,"$55,882","$950,000","$316,666","$237,500","$4,592"
588,"Joensuu, Jesse",LW,27,Stnd,UFA,"$950,000",20,18,2,2,4,10:37,"$52,777","$475,000","$475,000","$237,500","$4,474"
589,"Weber, Mike",LD,27,Stnd,UFA,"$1,666,667",64,41,1,6,7,18:44,"$40,650","$1,666,667","$277,777","$238,095","$1,390"
590,"Bourque, Rene",LW,33,Stnd,UFA,"$3,333,333",51,85,6,8,14,12:37,"$39,215","$555,555","$416,666","$238,095","$5,180"
591,"Kane, Evander","LW, RW",23,Stnd,UFA,"$5,250,000",37,126,10,12,22,19:18,"$41,666","$525,000","$437,500","$238,636","$7,351"
592,"Bolland, Dave",C,28,Stnd,UFA,"$5,500,000",53,76,6,17,23,16:21,"$72,368","$916,666","$323,529","$239,130","$6,347"
593,"Thornton, Shawn","LW, RW",37,35+,UFA,"$1,200,000",46,53,1,4,5,9:35,"$22,641","$1,200,000","$300,000","$240,000","$2,722"
594,"Phaneuf, Dion",LD,29,Stnd,UFA,"$7,000,000",70,138,3,26,29,23:43,"$50,724","$2,333,333","$269,230","$241,379","$4,216"
595,"Glass, Tanner",LW,31,Stnd,UFA,"$1,450,000",66,53,1,5,6,10:14,"$27,358","$1,450,000","$290,000","$241,666","$2,146"
596,"Lupul, Joffrey","LW, RW",31,Stnd,UFA,"$5,250,000",55,97,10,11,21,15:29,"$54,123","$525,000","$477,272","$249,999","$6,164"
597,"Cooke, Matt",LW,36,Stnd,UFA,"$2,500,000",29,24,4,6,10,12:36,"$104,166","$625,000","$416,666","$249,999","$6,841"
598,"Enström, Toby",LD,30,Stnd,UFA,"$5,750,000",60,58,4,19,23,23:34,"$99,137","$1,437,500","$302,631","$250,000","$4,066"
599,"Martin, Paul",LD,33,Stnd,UFA,"$5,000,000",74,61,3,17,20,22:47,"$81,967","$1,666,666","$294,117","$250,000","$2,965"
600,"Grossmann, Nicklas",LD,29,Stnd,UFA,"$3,500,000",68,43,5,9,14,17:39,"$81,395","$700,000","$388,888","$250,000","$2,916"
601,"Hejda, Jan",D,36,Stnd,UFA,"$3,250,000",81,84,1,12,13,20:39,"$38,690","$3,250,000","$270,833","$250,000","$1,943"
602,"Staal, Jordan","C, LW",26,Stnd,UFA,"$6,000,000",46,92,6,18,24,18:33,"$65,217","$1,000,000","$333,333","$250,000","$7,031"
603,"Bollig, Brandon",LW,27,Stnd,UFA,"$1,250,000",62,67,1,4,5,8:35,"$18,656","$1,250,000","$312,500","$250,000","$2,348"
604,"Jokinen, Olli",C,36,35+,UFA,"$2,500,000",62,110,4,6,10,13:15,"$22,727","$625,000","$416,666","$250,000","$3,043"
605,"Nemeth, Patrik",LD,22,ELC,RFA,"$763,333",22,16,0,3,3,16:12,"$47,708",∞,"$254,444","$254,444","$2,141"
606,"Schenn, Luke",RD,25,Stnd,UFA,"$3,600,000",58,67,3,11,14,18:04,"$53,731","$1,200,000","$327,272","$257,142","$3,435"
607,"Bogosian, Zach",RD,24,Stnd,UFA,"$5,142,857",62,125,3,17,20,23:39,"$41,142","$1,714,285","$302,521","$257,142","$3,507"
608,"Gunnarsson, Carl",LD,28,Stnd,UFA,"$3,150,000",61,54,2,10,12,18:03,"$58,333","$1,575,000","$315,000","$262,500","$2,860"
609,"Grabovski, Mikhail","C, RW",30,Stnd,UFA,"$5,000,000",51,81,9,10,19,14:16,"$61,728","$555,555","$500,000","$263,157","$6,871"
610,"Campbell, Brian",LD,35,Stnd,UFA,"$7,142,875",82,118,3,24,27,23:12,"$60,532","$2,380,958","$297,619","$264,550","$3,754"
611,"Petrovic, Alex",RD,22,ELC,RFA,"$795,000",33,29,0,3,3,16:15,"$27,413",∞,"$265,000","$265,000","$1,482"
612,"Engelland, Deryk",RD,32,Stnd,UFA,"$2,916,667",76,51,2,9,11,14:23,"$57,189","$1,458,333","$324,074","$265,151","$2,668"
613,"Gazdic, Luke",LW,25,Stnd,UFA,"$800,000",40,26,2,1,3,7:23,"$30,769","$400,000","$800,000","$266,666","$2,708"
614,"Neil, Chris",RW,35,Stnd,UFA,"$1,900,000",38,23,4,3,7,9:44,"$82,608","$475,000","$633,333","$271,428","$5,136"
615,"Pakarinen, Iiro",RW,23,ELC,RFA,"$817,500",17,34,1,2,3,10:08,"$24,044","$817,500","$408,750","$272,500","$4,745"
616,"Methot, Marc",LD,29,Stnd,UFA,"$3,000,000",45,49,1,10,11,22:40,"$61,224","$3,000,000","$300,000","$272,727","$2,941"
617,"Girardi, Dan",RD,30,Stnd,UFA,"$5,500,000",82,111,4,16,20,22:41,"$49,549","$1,375,000","$343,750","$275,000","$2,956"
618,"Ellis, Matt",LW,33,Stnd,UFA,"$550,000",39,29,1,1,2,8:19,"$18,965","$550,000","$550,000","$275,000","$1,695"
619,"Donovan, Matt",LD,24,Stnd,UFA,"$826,875",12,12,0,3,3,17:34,"$68,906",∞,"$275,625","$275,625","$3,922"
620,"Stuart, Brad",RD,35,Stnd,UFA,"$3,600,000",65,64,3,10,13,20:21,"$56,250","$1,200,000","$360,000","$276,923","$2,721"
621,"Greene, Matt",RD,31,Stnd,UFA,"$2,500,000",82,69,3,6,9,15:48,"$36,231","$833,333","$416,666","$277,777","$1,929"
622,"Peluso, Anthony",RW,25,Stnd,RFA,"$562,500",49,23,1,1,2,5:52,"$24,456","$562,500","$562,500","$281,250","$1,956"
623,"Sestito, Tim",LW,30,Stnd,UFA,"$562,500",15,10,0,2,2,9:53,"$56,250",∞,"$281,250","$281,250","$3,794"
624,"Ericsson, Jonathan",LD,30,Stnd,UFA,"$4,250,000",82,82,3,12,15,19:34,"$51,829","$1,416,666","$354,166","$283,333","$2,648"
625,"Hainsey, Ron",RD,33,Stnd,UFA,"$2,833,333",81,83,2,8,10,21:05,"$34,136","$1,416,666","$354,166","$283,333","$1,659"
626,"Ehrhoff, Christian",LD,32,Stnd,UFA,"$4,000,000",49,110,3,11,14,21:45,"$36,363","$1,333,333","$363,636","$285,714","$3,753"
627,"Seidenberg, Dennis",RD,33,Stnd,UFA,"$4,000,000",82,103,3,11,14,22:06,"$38,834","$1,333,333","$363,636","$285,714","$2,207"
628,"Percy, Stuart",LD,21,ELC,UFA,"$863,333",9,13,0,3,3,18:04,"$66,410",∞,"$287,777","$287,777","$5,309"
629,"Puempel, Matt",LW,21,ELC,RFA,"$863,333",13,14,2,1,3,8:01,"$61,666","$431,666","$863,333","$287,777","$8,284"
630,"Orpik, Brooks",LD,34,Stnd,UFA,"$5,500,000",78,66,0,19,19,21:47,"$83,333",∞,"$289,473","$289,473","$3,237"
631,"Emelin, Alexei",LD,28,Stnd,UFA,"$4,100,000",68,43,3,11,14,19:49,"$95,348","$1,366,666","$372,727","$292,857","$3,042"
632,"Veilleux, Stephane",LW,33,Stnd,UFA,"$587,500",12,9,1,1,2,7:41,"$65,277","$587,500","$587,500","$293,750","$6,372"
633,"Meszaros, Andrej",RD,29,Stnd,UFA,"$4,125,000",60,67,7,7,14,17:54,"$61,567","$589,285","$589,285","$294,642","$3,840"
634,"Schlemko, David",LD,27,Stnd,UFA,"$1,187,500",44,45,1,3,4,15:19,"$26,388","$1,187,500","$395,833","$296,875","$1,762"
635,"Helgeson, Seth",LD,24,ELC,RFA,"$595,000",22,11,0,2,2,13:27,"$54,090",∞,"$297,500","$297,500","$2,010"
636,"Murray, Ryan",LD,21,ELC,RFA,"$894,167",12,8,1,2,3,18:54,"$111,770","$894,167","$447,083","$298,055","$3,942"
637,"Rychel, Kerby",LW,20,ELC,RFA,"$894,167",5,4,0,3,3,10:41,"$223,541",∞,"$298,055","$298,055","$16,739"
638,"Mueller, Chris",C,28,Stnd,UFA,"$600,000",7,10,1,1,2,10:27,"$59,999","$600,000","$600,000","$300,000","$8,202"
639,"Stalberg, Viktor","LW, RW",28,Stnd,UFA,"$3,000,000",25,27,2,8,10,11:53,"$111,111","$1,500,000","$375,000","$300,000","$10,098"
640,"Hamilton, Ryan",LW,29,Stnd,UFA,"$600,000",16,12,1,1,2,13:12,"$50,000","$600,000","$600,000","$300,000","$2,840"
641,"Tyutin, Fedor",LD,31,Stnd,UFA,"$4,500,000",67,56,3,12,15,19:55,"$80,357","$1,500,000","$375,000","$300,000","$3,372"
642,"Shore, Drew",C,23,ELC,RFA,"$900,000",11,13,1,2,3,10:39,"$69,230","$900,000","$450,000","$300,000","$7,682"
643,"Pysyk, Mark","RD, RW",22,ELC,RFA,"$900,000",7,4,2,1,3,18:10,"$225,000","$450,000","$900,000","$300,000","$7,077"
644,"Polák, Roman",RD,28,Stnd,UFA,"$2,750,000",56,61,5,4,9,21:05,"$45,081","$550,000","$687,500","$305,555","$2,329"
645,"Carle, Matthew",LD,30,Stnd,UFA,"$5,500,000",59,73,4,14,18,20:29,"$75,342","$1,375,000","$392,857","$305,555","$4,551"
646,"Umberger, R.J.",C,32,Stnd,UFA,"$4,600,000",67,96,9,6,15,13:49,"$47,916","$511,111","$766,666","$306,666","$4,969"
647,"Manson, Josh",RD,23,ELC,RFA,"$925,000",28,26,0,3,3,18:26,"$35,576",∞,"$308,333","$308,333","$1,792"
648,"Zubrus, Dainius",LW,36,35+,UFA,"$3,100,000",74,72,4,6,10,14:39,"$43,055","$775,000","$516,666","$310,000","$2,859"
649,"Collins, Sean",C,26,Stnd,UFA,"$620,000",8,4,0,2,2,10:20,"$155,000",∞,"$310,000","$310,000","$7,500"
650,"O'Brien, Liam","C, RW",20,ELC,RFA,"$621,667",13,16,1,1,2,7:32,"$38,854","$621,667","$621,667","$310,833","$6,347"
651,"Rendulic, Borna",RW,22,ELC,UFA,"$622,500",11,6,1,1,2,9:24,"$103,750","$622,500","$622,500","$311,250","$6,020"
652,"Bartkowski, Matt",RD,26,Stnd,UFA,"$1,250,000",47,67,0,4,4,16:56,"$18,656",∞,"$312,500","$312,500","$1,570"
653,"Carrick, Sam",C,22,ELC,RFA,"$631,667",16,17,1,1,2,6:29,"$37,156","$631,667","$631,667","$315,833","$6,089"
654,"Boulton, Eric",LW,38,35+,UFA,"$650,000",10,9,2,0,2,7:11,"$72,222","$325,000",∞,"$325,000","$9,048"
655,"Rust, Bryan","RW, LW",22,ELC,RFA,"$652,500",14,34,1,1,2,12:01,"$19,191","$652,500","$652,500","$326,250","$3,878"
656,"Hodgson, Cody","C, RW",24,Stnd,UFA,"$4,250,000",78,127,6,7,13,12:50,"$33,464","$708,333","$607,142","$326,923","$4,245"
657,"Bieksa, Kevin",RD,33,Stnd,UFA,"$4,600,000",60,99,4,10,14,20:49,"$46,464","$1,150,000","$460,000","$328,571","$3,682"
658,"Marchenko, Alexey",RD,22,ELC,RFA,"$666,667",13,7,1,1,2,15:25,"$95,238","$666,667","$666,667","$333,333","$3,326"
659,"Briere, Daniel",C,37,35+,UFA,"$4,000,000",57,69,8,4,12,12:07,"$57,971","$499,999","$999,999","$333,333","$5,791"
660,"Michalek, Zbynek",RD,32,Stnd,UFA,"$4,000,000",68,86,4,8,12,20:45,"$46,511","$1,000,000","$500,000","$333,333","$2,834"
661,"Porter, Chris",LW,30,Stnd,UFA,"$675,000",24,24,1,1,2,9:33,"$28,125","$675,000","$675,000","$337,500","$2,945"
662,"Scuderi, Rob",LD,36,Stnd,UFA,"$3,375,000",82,52,1,9,10,19:08,"$64,903","$3,375,000","$375,000","$337,500","$2,151"
663,"Mouillierat, Kael",LW,27,Stnd,UFA,"$675,000",6,1,1,1,2,8:40,"$675,000","$675,000","$675,000","$337,500","$12,980"
664,"Oduya, Johnny",LD,33,Stnd,UFA,"$3,375,000",76,76,2,8,10,20:17,"$44,407","$1,687,500","$421,875","$337,500","$2,189"
665,"Boll, Jared",RW,28,Stnd,UFA,"$1,700,000",72,28,1,4,5,7:16,"$60,714","$1,700,000","$425,000","$340,000","$3,249"
666,"Dupuis, Pascal","RW, LW",35,Stnd,UFA,"$3,750,000",16,44,6,5,11,16:38,"$85,227","$625,000","$750,000","$340,909","$14,090"
667,"Cowen, Jared",LD,23,Stnd,RFA,"$3,100,000",54,47,3,6,9,18:09,"$65,957","$1,033,333","$516,666","$344,444","$3,162"
668,"Chara, Zdeno",LD,37,Stnd,UFA,"$6,916,667",63,138,8,12,20,23:20,"$50,120","$864,583","$576,388","$345,833","$4,705"
669,"Clarkson, David",RW,30,Stnd,UFA,"$5,250,000",61,95,10,5,15,13:47,"$55,263","$525,000","$1,050,000","$350,000","$6,244"
670,"Falk, Justin",LD,26,Stnd,UFA,"$700,000",18,18,1,1,2,10:49,"$38,888","$700,000","$700,000","$350,000","$3,595"
671,"Brewer, Eric",D,35,Stnd,UFA,"$3,875,000",44,33,3,8,11,18:41,"$117,424","$1,291,666","$484,375","$352,272","$4,713"
672,"Gonchar, Sergei",LD,40,35+,UFA,"$5,000,000",48,46,1,13,14,17:40,"$108,695","$5,000,000","$384,615","$357,142","$5,896"
673,"Richards, Mike",C,29,Stnd,UFA,"$5,750,000",53,63,5,11,16,13:21,"$91,269","$1,150,000","$522,727","$359,375","$8,126"
674,"Pitlick, Tyler",RW,23,Stnd,RFA,"$725,000",17,18,2,0,2,12:26,"$40,277","$362,500",∞,"$362,500","$3,430"
675,"Lashoff, Brian",LD,24,Stnd,RFA,"$725,000",11,7,0,2,2,13:17,"$103,571",∞,"$362,500","$362,500","$4,961"
676,"Ruutu, Tuomo","LW, RW",31,Stnd,UFA,"$4,750,000",77,74,7,6,13,10:51,"$64,189","$678,571","$791,666","$365,384","$5,685"
677,"Semin, Alexander","RW, LW",30,Stnd,UFA,"$7,000,000",57,93,6,13,19,15:55,"$75,268","$1,166,666","$538,461","$368,421","$7,715"
678,"Kopecky, Tomas",RW,32,Stnd,UFA,"$3,000,000",64,106,2,6,8,12:54,"$28,301","$1,500,000","$500,000","$375,000","$3,633"
679,"McCormick, Cody","C, RW, LW",31,Stnd,UFA,"$1,500,000",33,31,1,3,4,11:42,"$48,387","$1,500,000","$500,000","$375,000","$3,885"
680,"Biega, Danny",RD,23,ELC,UFA,"$755,000",10,7,0,2,2,16:08,"$107,857",∞,"$377,500","$377,500","$4,679"
681,"Rattie, Ty","RW, LW",21,ELC,RFA,"$772,500",11,8,0,2,2,9:06,"$96,562",∞,"$386,249","$386,249","$7,717"
682,"Stoner, Clayton",LD,29,Stnd,UFA,"$3,250,000",69,68,1,7,8,17:38,"$47,794","$3,250,000","$464,285","$406,250","$2,671"
683,"Coburn, Braydon",LD,29,Stnd,UFA,"$4,500,000",43,46,1,10,11,19:56,"$97,826","$4,500,000","$450,000","$409,090","$5,250"
684,"Bouwmeester, Jay",LD,31,Stnd,UFA,"$5,400,000",72,92,2,11,13,22:39,"$58,695","$2,700,000","$490,909","$415,384","$3,311"
685,"MacDonald, Andrew",RD,28,Stnd,UFA,"$5,000,000",58,62,2,10,12,20:00,"$80,645","$2,500,000","$499,999","$416,666","$4,310"
686,"Kaleta, Patrick",RW,28,Stnd,UFA,"$1,250,000",42,25,0,3,3,8:52,"$49,999",∞,"$416,666","$416,666","$3,356"
687,"Hishon, Joey",C,23,Stnd,RFA,"$850,500",13,19,1,1,2,10:06,"$44,763","$850,500","$850,500","$425,250","$6,477"
688,"Robidas, Stephane",RD,37,35+,UFA,"$3,000,000",52,34,1,6,7,17:04,"$88,235","$3,000,000","$500,000","$428,571","$3,380"
689,"Tinordi, Jarred",LD,22,ELC,RFA,"$870,000",13,5,0,2,2,12:04,"$174,000",∞,"$435,000","$435,000","$5,546"
690,"MacWilliam, Andrew",LD,24,ELC,UFA,"$875,000",12,5,0,2,2,15:24,"$175,000",∞,"$437,500","$437,500","$4,734"
691,"Weaver, Mike",D,36,35+,UFA,"$1,750,000",31,8,0,4,4,14:09,"$218,750",∞,"$437,500","$437,500","$3,989"
692,"Nikitin, Nikita",LD,28,Stnd,UFA,"$4,500,000",42,80,4,6,10,19:38,"$56,250","$1,125,000","$750,000","$450,000","$5,457"
693,"Fayne, Mark",RD,27,Stnd,UFA,"$3,625,000",74,78,2,6,8,17:56,"$46,474","$1,812,500","$604,166","$453,125","$2,731"
694,"Schaller, Tim",LW,24,ELC,RFA,"$925,000",18,19,1,1,2,11:20,"$48,684","$925,000","$925,000","$462,500","$4,534"
695,"McGinn, Jamie","LW, RW",26,Stnd,UFA,"$2,950,000",19,36,4,2,6,14:46,"$81,944","$737,500","$1,475,000","$491,666","$10,514"
696,"Clitsome, Grant",LD,29,Stnd,UFA,"$2,066,667",24,22,0,4,4,16:21,"$93,939",∞,"$516,666","$516,666","$5,266"
697,"Mitchell, Willie",LD,37,35+,UFA,"$4,250,000",66,78,3,5,8,21:40,"$54,487","$1,416,666","$850,000","$531,250","$2,972"
698,"Hodgman, Justin",C,26,Stnd,UFA,"$550,000",5,3,1,0,1,11:23,"$183,333","$550,000",∞,"$550,000","$9,663"
699,"Campbell, Andrew",LD,26,Stnd,UFA,"$550,000",33,28,0,1,1,17:32,"$19,642",∞,"$550,000","$550,000",$950
700,"Clark, Mat",RD,24,Stnd,RFA,"$550,000",7,2,0,1,1,12:46,"$275,000",∞,"$550,000","$550,000","$6,154"
701,"Sislo, Mike",RW,26,Stnd,UFA,"$562,500",10,13,0,1,1,12:12,"$43,269",∞,"$562,500","$562,500","$4,610"
702,"Leopold, Jordan",D,34,Stnd,UFA,"$2,250,000",43,39,1,3,4,14:55,"$57,692","$2,250,000","$750,000","$562,500","$3,507"
703,"Corrado, Frank",RD,21,ELC,RFA,"$591,667",10,8,1,0,1,15:40,"$73,958","$591,667",∞,"$591,667","$3,776"
704,"Biega, Alex",RD,26,Stnd,UFA,"$600,000",7,7,1,0,1,15:47,"$85,714","$600,000",∞,"$600,000","$5,430"
705,"Brennan, T.J.",LD,25,Stnd,UFA,"$600,000",6,11,0,1,1,16:48,"$54,545",∞,"$600,000","$600,000","$5,952"
706,"Bickel, Stu","D, RW",28,Stnd,UFA,"$600,000",9,3,0,1,1,5:26,"$200,000",∞,"$600,000","$600,000","$12,269"
707,"Cracknell, Adam",RW,29,Stnd,UFA,"$600,000",17,17,0,1,1,9:56,"$35,294",∞,"$600,000","$600,000","$3,553"
708,"Vincour, Tomas",C,24,Stnd,UFA,"$600,000",7,2,0,1,1,7:10,"$300,000",∞,"$600,000","$600,000","$11,960"
709,"Davidson, Brandon",LD,23,ELC,RFA,"$615,000",12,7,1,0,1,15:08,"$87,857","$615,000",∞,"$615,000","$3,386"
710,"Burish, Adam",RW,31,Stnd,UFA,"$1,850,000",20,22,1,2,3,11:08,"$84,090","$1,850,000","$925,000","$616,666","$8,308"
711,"Hamilton, Freddie","C, RW",22,ELC,RFA,"$626,667",18,11,1,0,1,7:34,"$56,969","$626,667",∞,"$626,667","$4,601"
712,"Smith, Zack","LW, C",26,Stnd,UFA,"$1,887,500",37,38,2,1,3,12:02,"$49,671","$943,750","$1,887,500","$629,166","$4,239"
713,"Szwarz, Jordan",RW,23,Stnd,UFA,"$630,000",9,8,1,0,1,13:28,"$78,750","$630,000",∞,"$630,000","$5,198"
714,"O'Dell, Eric",C,24,Stnd,UFA,"$650,000",11,6,0,1,1,7:26,"$108,333",∞,"$650,000","$650,000","$7,949"
715,"Kostka, Michael",RD,29,Stnd,UFA,"$650,000",7,7,0,1,1,15:23,"$92,857",∞,"$650,000","$650,000","$6,036"
716,"O'Brien, Shane",LD,31,Stnd,UFA,"$650,000",9,4,0,1,1,13:28,"$162,500",∞,"$650,000","$650,000","$5,363"
717,"Gorges, Josh",LD,30,Stnd,UFA,"$3,900,000",46,28,0,6,6,22:21,"$139,285",∞,"$650,000","$650,000","$3,793"
718,"Martinook, Jordan","C, LW, RW",22,ELC,RFA,"$658,250",8,8,0,1,1,11:41,"$82,281",∞,"$658,250","$658,250","$7,042"
719,"Shinnimin, Brendan",C,23,ELC,RFA,"$667,500",12,10,0,1,1,11:02,"$66,750",∞,"$667,500","$667,500","$5,041"
720,"Robak, Colby",D,24,Stnd,UFA,"$675,000",12,8,0,1,1,13:55,"$84,375",∞,"$675,000","$675,000","$4,041"
721,"Anderson, Josh",RW,20,ELC,RFA,"$678,333",6,10,0,1,1,13:27,"$67,833",∞,"$678,333","$678,333","$8,405"
722,"Tarasov, Daniil",RW,23,ELC,RFA,"$680,000",5,5,0,1,1,7:34,"$136,000",∞,"$680,000","$680,000","$17,973"
723,"Boucher, Reid",LW,21,ELC,RFA,"$692,500",11,20,1,0,1,11:08,"$34,625","$692,500",∞,"$692,500","$5,654"
724,"Galiardi, TJ",LW,26,Stnd,UFA,"$700,000",38,35,1,0,1,10:27,"$20,000","$700,000",∞,"$700,000","$1,762"
725,"Carey, Paul",C,26,Stnd,UFA,"$715,000",10,5,0,1,1,7:52,"$143,000",∞,"$715,000","$715,000","$9,088"
726,"Cleary, Daniel",RW,36,35+,UFA,"$1,500,000",17,17,1,1,2,9:08,"$88,235","$1,500,000","$1,500,000","$750,000","$9,660"
727,"Oesterle, Jordan",LD/RD,22,ELC,RFA,"$767,500",6,7,0,1,1,14:41,"$109,642",∞,"$767,500","$767,500","$8,711"
728,"Leivo, Josh","RW, LW",21,ELC,RFA,"$792,500",9,10,1,0,1,7:39,"$79,250","$792,500",∞,"$792,500","$11,510"
729,"Aulie, Keith",D,25,Stnd,UFA,"$800,000",31,25,0,1,1,14:18,"$32,000",∞,"$800,000","$800,000","$1,804"
730,"Thomas, Christian","LW, RW",22,ELC,RFA,"$808,333",18,26,1,0,1,9:05,"$31,089","$808,333",∞,"$808,333","$4,943"
731,"Dumoulin, Brian",LD,23,ELC,RFA,"$831,667",8,4,1,0,1,15:40,"$207,916","$831,667",∞,"$831,667","$6,635"
732,"Phillips, Chris",LD,36,35+,UFA,"$2,500,000",36,29,0,3,3,20:53,"$86,206",∞,"$833,333","$833,333","$3,325"
733,"Matteau, Stefan",LW,20,ELC,RFA,"$842,500",7,8,1,0,1,11:52,"$105,312","$842,500",∞,"$842,500","$10,142"
734,"Schultz, Jeff",LD,28,Stnd,UFA,"$850,000",9,7,0,1,1,16:44,"$121,428",∞,"$850,000","$850,000","$5,644"
735,"Brown, Chris","RW, C",23,ELC,RFA,"$853,333",5,4,1,0,1,6:27,"$213,333","$853,333",∞,"$853,333","$26,459"
736,"Reinhart, Griffin",LD,20,ELC,RFA,"$863,333",8,4,0,1,1,14:10,"$215,833",∞,"$863,333","$863,333","$7,617"
737,"Morrow, Joe",RD,22,ELC,RFA,"$863,333",15,20,1,0,1,16:41,"$43,166","$863,333",∞,"$863,333","$3,449"
738,"Megna, Jayson",RW,24,Stnd,UFA,"$874,125",12,13,0,1,1,11:02,"$67,240",∞,"$874,125","$874,125","$6,602"
739,"Ferlin, Brian",RW,22,ELC,RFA,"$875,000",7,6,0,1,1,8:47,"$145,833",∞,"$875,000","$875,000","$14,231"
740,"Poirier, Emile",LW,20,ELC,UFA,"$894,167",6,2,0,1,1,7:59,"$447,083",∞,"$894,167","$894,167","$18,667"
