#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
560,"Zanon, Greg",D,31,Stnd,UFA,"$1,933,333",56,41,3,5,8,17:48,"$47,154","$644,444","$386,666","$241,666","$1,939"
561,"Polák, Roman",RD,25,Stnd,UFA,"$2,750,000",77,88,0,11,11,18:51,"$31,250",∞,"$250,000","$250,000","$1,894"
562,"Vandermeer, Jim",LD,31,Stnd,UFA,"$1,000,000",25,19,1,3,4,10:24,"$52,631","$1,000,000","$333,333","$250,000","$3,846"
563,"White, Colin",LD,34,Stnd,UFA,"$1,000,000",54,33,1,3,4,14:56,"$30,303","$1,000,000","$333,333","$250,000","$1,240"
564,"Regin, Peter",C,25,Stnd,RFA,"$1,000,000",10,15,2,2,4,14:05,"$66,666","$500,000","$500,000","$250,000","$7,100"
565,"Penner, Dustin",RW,29,Stnd,UFA,"$4,250,000",65,119,7,10,17,14:19,"$35,714","$607,142","$425,000","$250,000","$4,567"
566,"Strachan, Tyson",RD,27,Stnd,UFA,"$750,000",15,14,1,2,3,14:20,"$53,571","$750,000","$375,000","$250,000","$3,488"
567,"Babchuk, Anton",RD,27,Stnd,UFA,"$2,500,000",32,48,2,8,10,14:29,"$52,083","$1,250,000","$312,500","$250,000","$5,394"
568,"Spacek, Jaroslav",D,37,35+,UFA,"$3,833,333",46,42,5,10,15,16:04,"$91,269","$766,666","$383,333","$255,555","$5,186"
569,"Kassian, Matt",C,25,Stnd,UFA,"$512,500",24,13,2,0,2,5:32,"$39,423","$256,250",∞,"$256,250","$3,859"
570,"Kubina, Pavel",D,34,Stnd,UFA,"$3,850,000",69,75,3,12,15,19:16,"$51,333","$1,283,333","$320,833","$256,666","$2,896"
571,"O'Byrne, Ryan",D,27,Stnd,UFA,"$1,800,000",74,42,1,6,7,18:51,"$42,857","$1,800,000","$300,000","$257,142","$1,290"
572,"Hunwick, Matt",LD,26,Stnd,UFA,"$1,550,000",33,40,3,3,6,18:03,"$38,750","$516,666","$516,666","$258,333","$2,602"
573,"Labrie, Pierre-Cédric",LW,25,Stnd,UFA,"$525,000",14,5,0,2,2,5:54,"$105,000",∞,"$262,500","$262,500","$6,355"
574,"Klinkhammer, Rob","LW, RW, C",25,Stnd,UFA,"$525,000",15,26,0,2,2,11:26,"$20,192",∞,"$262,500","$262,500","$3,061"
575,"Veilleux, Stephane",LW,30,Stnd,UFA,"$525,000",22,16,0,2,2,9:48,"$32,812",∞,"$262,500","$262,500","$2,435"
576,"Westgarth, Kevin",RW,27,Stnd,UFA,"$525,000",25,13,1,1,2,5:15,"$40,384","$525,000","$525,000","$262,500","$4,000"
577,"Guenin, Nate",RD,29,Stnd,UFA,"$525,000",15,5,2,0,2,11:09,"$105,000","$262,500",∞,"$262,500","$3,139"
578,"Pitkanen, Joni",LD,28,Stnd,UFA,"$4,500,000",30,62,5,12,17,22:18,"$72,580","$900,000","$375,000","$264,705","$6,726"
579,"Rupp, Mike",C,31,Stnd,UFA,"$1,333,333",60,31,4,1,5,6:38,"$43,010","$333,333","$1,333,333","$266,666","$3,350"
580,"Bulmer, Brett",RW,19,ELC,RFA,"$810,000",9,7,0,3,3,11:01,"$115,714",∞,"$270,000","$270,000","$8,169"
581,"Harrold, Peter","RD, RW",28,Stnd,UFA,"$550,000",11,11,0,2,2,14:36,"$49,999",∞,"$275,000","$275,000","$3,424"
582,"Kennedy, Tim",LW,25,Stnd,RFA,"$550,000",27,22,1,1,2,11:08,"$25,000","$550,000","$550,000","$275,000","$1,829"
583,"Hordichuk, Darcy",LW,31,Stnd,UFA,"$825,000",43,27,1,2,3,4:21,"$30,555","$825,000","$412,500","$275,000","$4,410"
584,"Schwartz, Jaden",LW,19,ELC,RFA,"$830,000",7,6,2,1,3,11:41,"$138,333","$415,000","$830,000","$276,666","$10,148"
585,"Latendresse, Guillaume",LW,24,Stnd,UFA,"$2,500,000",16,36,5,4,9,15:11,"$69,444","$500,000","$625,000","$277,777","$10,290"
586,"Jackman, Barret",LD,30,Stnd,UFA,"$3,625,000",81,82,1,12,13,20:40,"$44,207","$3,625,000","$302,083","$278,846","$2,165"
587,"Bergfors, Niclas",RW,24,Stnd,RFA,"$575,000",11,11,1,1,2,8:04,"$52,272","$575,000","$575,000","$287,500","$6,480"
588,"Ericsson, Jonathan",LD,27,Stnd,UFA,"$3,250,000",69,63,1,10,11,17:05,"$51,587","$3,250,000","$325,000","$295,454","$2,757"
589,"Smith, Ben","RW, C",23,ELC,RFA,"$592,500",13,18,2,0,2,9:48,"$32,916","$296,250",∞,"$296,250","$4,650"
590,"Williams, Jason",RW,31,Stnd,UFA,"$600,000",8,4,1,1,2,10:34,"$150,000","$600,000","$600,000","$300,000","$7,097"
591,"Zuccarello, Mats","LW, RW",24,ELC,RFA,"$900,000",10,10,2,1,3,10:02,"$90,000","$450,000","$900,000","$300,000","$8,970"
592,"McGrattan, Brian",RW,30,Stnd,UFA,"$600,000",30,10,0,2,2,5:19,"$60,000",∞,"$300,000","$300,000","$3,761"
593,"McCormick, Cody","C, RW, LW",28,Stnd,UFA,"$1,200,000",50,43,1,3,4,7:49,"$27,906","$1,200,000","$400,000","$300,000","$3,070"
594,"Kubalik, Tomas",RW,21,ELC,RFA,"$613,333",8,8,1,1,2,13:17,"$76,666","$613,333","$613,333","$306,666","$5,771"
595,"Michalek, Zbynek",RD,29,Stnd,UFA,"$4,000,000",62,77,2,11,13,21:38,"$51,948","$2,000,000","$363,636","$307,692","$2,982"
596,"Drewiske, Davis",LD,27,Stnd,UFA,"$616,667",9,11,2,0,2,12:33,"$56,060","$308,333",∞,"$308,333","$5,459"
597,"Baertschi, Sven",LW,19,ELC,RFA,"$925,000",5,10,3,0,3,11:08,"$92,500","$308,333",∞,"$308,333","$16,616"
598,"Pirri, Brandon","RW, LW",20,ELC,RFA,"$618,333",5,5,0,2,2,13:31,"$123,666",∞,"$309,166","$309,166","$9,149"
599,"Wolski, Wojtek",RW,25,Stnd,UFA,"$3,800,000",31,50,4,8,12,13:45,"$76,000","$950,000","$475,000","$316,666","$8,914"
600,"Jovanovski, Ed",LD,35,35+,UFA,"$4,125,000",66,58,3,10,13,16:41,"$71,120","$1,375,000","$412,500","$317,307","$3,746"
601,"Salvador, Bryce",D,35,Stnd,UFA,"$2,900,000",82,52,0,9,9,20:12,"$55,769",∞,"$322,222","$322,222","$1,750"
602,"Crombeen, B.J.",RW,26,Stnd,UFA,"$1,000,000",40,50,1,2,3,8:18,"$20,000","$1,000,000","$500,000","$333,333","$3,012"
603,"Gionta, Brian",RW,32,Stnd,UFA,"$5,000,000",31,75,8,7,15,19:26,"$66,666","$625,000","$714,285","$333,333","$8,299"
604,"Blake, Jason",LW,38,Stnd,UFA,"$4,000,000",45,109,7,5,12,14:08,"$36,697","$571,428","$800,000","$333,333","$6,289"
605,"Malone, Brad","C, LW",22,ELC,RFA,"$700,000",9,6,0,2,2,10:02,"$116,666",∞,"$350,000","$350,000","$7,751"
606,"Tangradi, Eric",LW,22,ELC,RFA,"$708,333",24,20,0,2,2,8:56,"$35,416",∞,"$354,166","$354,166","$3,303"
607,"MacLean, Brett",RW,23,Stnd,RFA,"$735,000",5,6,0,2,2,8:29,"$122,500",∞,"$367,500","$367,500","$17,328"
608,"Scuderi, Rob",LD,33,Stnd,UFA,"$3,400,000",82,63,1,8,9,20:36,"$53,968","$3,400,000","$425,000","$377,777","$2,012"
609,"Zucker, Jason","LW, RW",19,ELC,RFA,"$771,667",6,10,0,2,2,11:01,"$77,166",∞,"$385,833","$385,833","$11,674"
610,"Volchenkov, Anton",D,29,Stnd,UFA,"$4,250,000",72,63,2,9,11,17:58,"$67,460","$2,125,000","$472,222","$386,363","$3,285"
611,"Alberts, Andrew",D,30,Stnd,UFA,"$1,225,000",44,19,2,1,3,14:17,"$64,473","$612,500","$1,225,000","$408,333","$1,949"
612,"Hamill, Zach",C,23,ELC,RFA,"$816,667",16,13,0,2,2,10:59,"$62,820",∞,"$408,333","$408,333","$4,647"
613,"Pronger, Chris",D,37,35+,UFA,"$4,935,714",13,23,1,11,12,22:28,"$214,596","$4,935,714","$448,701","$411,309","$16,899"
614,"Sauer, Michael",D,24,Stnd,UFA,"$1,250,000",19,14,1,2,3,18:43,"$89,285","$1,249,999","$624,999","$416,666","$3,515"
615,"Boychuk, Zach","LW, RW",22,ELC,RFA,"$845,833",16,10,0,2,2,8:55,"$84,583",∞,"$422,916","$422,916","$5,928"
616,"Methot, Marc",LD,26,Stnd,UFA,"$3,000,000",46,42,1,6,7,20:03,"$71,428","$3,000,000","$500,000","$428,571","$3,252"
617,"Hainsey, Ron",RD,30,Stnd,UFA,"$4,500,000",56,57,0,10,10,21:05,"$78,947",∞,"$450,000","$450,000","$3,811"
618,"Tanev, Christopher",RD,22,ELC,RFA,"$900,000",25,15,0,2,2,16:43,"$60,000",∞,"$450,000","$450,000","$2,153"
619,"Erixon, Tim",LD,20,ELC,RFA,"$900,000",18,9,0,2,2,12:59,"$100,000",∞,"$450,000","$450,000","$3,851"
620,"Schultz, Jeff",LD,25,Stnd,UFA,"$2,750,000",54,22,1,5,6,15:17,"$125,000","$2,750,000","$550,000","$458,333","$3,332"
621,"Ballard, Keith",D,29,Stnd,UFA,"$3,300,000",47,41,1,6,7,15:33,"$80,487","$3,300,000","$550,000","$471,428","$4,515"
622,"Lundin, Mike",LD,27,Stnd,UFA,"$1,000,000",17,9,0,2,2,20:12,"$111,111",∞,"$500,000","$500,000","$2,912"
623,"Commodore, Mike",D,32,Stnd,UFA,"$1,000,000",30,23,0,2,2,12:36,"$43,478",∞,"$500,000","$500,000","$2,645"
624,"Fistric, Mark",D,25,Stnd,RFA,"$1,000,000",60,30,0,2,2,16:30,"$33,333",∞,"$500,000","$500,000","$1,010"
625,"Schultz, Nick",LD,29,Stnd,UFA,"$3,500,000",82,51,1,6,7,19:42,"$68,627","$3,500,000","$583,333","$500,000","$2,166"
626,"Janik, Doug",D,31,Stnd,UFA,"$512,500",9,6,0,1,1,14:30,"$85,416",∞,"$512,500","$512,500","$3,927"
627,"Scott, John","LW, D",29,Stnd,UFA,"$512,500",35,9,0,1,1,6:42,"$56,944",∞,"$512,500","$512,500","$2,185"
628,"Angelidis, Mike",LW,26,Stnd,UFA,"$525,000",6,8,1,0,1,6:29,"$65,625","$525,000",∞,"$525,000","$13,496"
629,"Janssen, Cam",RW,27,Stnd,UFA,"$525,000",48,17,0,1,1,4:40,"$30,882",∞,"$525,000","$525,000","$2,343"
630,"Mills, Brad",C,28,Stnd,UFA,"$525,000",27,18,0,1,1,7:10,"$29,166",∞,"$525,000","$525,000","$2,713"
631,"O'Reilly, Cal",C,25,Stnd,UFA,"$1,050,000",11,4,0,2,2,13:03,"$262,500",∞,"$525,000","$525,000","$7,314"
632,"Sestito, Tom",LW,24,Stnd,RFA,"$550,000",14,4,0,1,1,6:53,"$137,500",∞,"$550,000","$550,000","$5,707"
633,"Urbom, Alexander",LD,21,ELC,RFA,"$563,333",5,3,1,0,1,13:35,"$187,777","$563,333",∞,"$563,333","$8,294"
634,"Staubitz, Brad",RW,27,Stnd,UFA,"$575,000",62,27,1,0,1,6:31,"$21,296","$575,000",∞,"$575,000","$1,423"
635,"Almond, Cody","C, LW",22,ELC,RFA,"$585,000",10,7,1,0,1,10:12,"$83,571","$585,000",∞,"$585,000","$5,735"
636,"Brunnstrom, Fabian",LW,26,Stnd,RFA,"$600,000",5,6,0,1,1,9:03,"$100,000",∞,"$600,000","$600,000","$13,259"
637,"Bass, Cody",C,24,Stnd,UFA,"$600,000",14,13,0,1,1,9:05,"$46,153",∞,"$600,000","$600,000","$4,718"
638,"Strait, Brian",LD,23,ELC,RFA,"$601,667",9,4,0,1,1,12:53,"$150,416",∞,"$601,667","$601,667","$5,189"
639,"Volpatti, Aaron",LW,26,Stnd,UFA,"$612,500",23,17,1,0,1,8:58,"$36,029","$612,500",∞,"$612,500","$2,969"
640,"Murray, Douglas",D,31,Stnd,UFA,"$2,500,000",60,71,0,4,4,18:22,"$35,211",∞,"$625,000","$625,000","$2,268"
641,"Brennan, T.J.",LD,22,ELC,RFA,"$645,833",11,14,1,0,1,14:07,"$46,130","$645,833",∞,"$645,833","$4,159"
642,"Zajac, Travis",C,26,Stnd,UFA,"$3,887,500",15,25,2,4,6,17:22,"$155,500","$1,943,750","$971,875","$647,916","$14,923"
643,"Pardy, Adam",LD,27,Stnd,UFA,"$2,000,000",36,29,0,3,3,16:28,"$68,965",∞,"$666,666","$666,666","$3,373"
644,"Gomez, Scott",C,32,Stnd,UFA,"$7,357,143",38,59,2,9,11,14:08,"$124,697","$3,678,571","$817,460","$668,831","$13,698"
645,"Upshall, Scottie",LW,28,Stnd,UFA,"$3,500,000",26,53,2,3,5,12:43,"$66,037","$1,750,000","$1,166,666","$700,000","$10,585"
646,"Nash, Riley","C, RW",22,ELC,UFA,"$704,166",5,2,0,1,1,10:34,"$352,083",∞,"$704,166","$704,166","$13,328"
647,"Fehr, Eric","C, RW",26,Stnd,UFA,"$2,200,000",35,54,2,1,3,9:41,"$40,740","$1,100,000","$2,200,000","$733,333","$6,491"
648,"O'Marra, Ryan",RW,24,Stnd,RFA,"$735,000",9,7,0,1,1,9:16,"$105,000",∞,"$735,000","$735,000","$8,812"
649,"Olsen, Dylan",LD,20,ELC,RFA,"$738,333",28,16,0,1,1,13:01,"$46,145",∞,"$738,333","$738,333","$2,025"
650,"VandeVelde, Chris","C, LW",24,ELC,RFA,"$745,000",5,1,1,0,1,9:51,"$745,000","$745,000",∞,"$745,000","$15,126"
651,"Erskine, John",D,31,Stnd,UFA,"$1,500,000",28,20,0,2,2,12:05,"$75,000",∞,"$750,000","$750,000","$4,433"
652,"Green, Mike",RD,26,Stnd,RFA,"$5,250,000",32,64,3,4,7,21:02,"$82,031","$1,750,000","$1,312,500","$750,000","$7,800"
653,"Staal, Marc",LD,24,Stnd,UFA,"$3,975,000",46,61,2,3,5,19:53,"$65,163","$1,987,500","$1,325,000","$794,999","$4,346"
654,"Regehr, Robyn",D,31,Stnd,UFA,"$4,020,000",76,49,1,4,5,18:37,"$82,040","$4,019,999","$1,004,999","$804,000","$2,841"
655,"Teubert, Colten",D,21,ELC,RFA,"$816,667",24,13,0,1,1,12:38,"$62,820",∞,"$816,667","$816,667","$2,693"
656,"Filatov, Nikita",LW,21,ELC,RFA,"$845,833",9,6,0,1,1,9:49,"$140,972",∞,"$845,833","$845,833","$9,573"
657,"Komisarek, Mike",RD,29,Stnd,UFA,"$4,300,000",45,34,1,4,5,16:39,"$126,470","$4,300,000","$1,075,000","$859,999","$5,739"
658,"Niederreiter, Nino","LW, RW",19,ELC,RFA,"$870,000",55,74,1,0,1,10:06,"$11,756","$870,000",∞,"$870,000","$1,566"
659,"Scheifele, Mark",C,18,ELC,RFA,"$925,000",7,5,1,0,1,10:56,"$185,000","$924,999",∞,"$924,999","$12,086"
660,"Brown, J.T.",RW,21,ELC,RFA,"$925,000",5,13,0,1,1,13:51,"$71,153",∞,"$925,000","$925,000","$13,357"
661,"Zibanejad, Mika",C,18,ELC,RFA,"$925,000",9,12,0,1,1,12:54,"$77,083",∞,"$925,000","$925,000","$7,967"
662,"Armstrong, Colby",RW,29,Stnd,UFA,"$3,000,000",29,14,1,2,3,9:19,"$214,285","$3,000,000","$1,500,000","$999,999","$11,103"
663,"Orr, Colton",RW,29,Stnd,UFA,"$1,000,000",5,3,1,0,1,4:28,"$333,333","$1,000,000",∞,"$1,000,000","$44,776"
664,"Shelley, Jody",LW,35,Stnd,UFA,"$1,100,000",30,19,0,1,1,5:39,"$57,894",∞,"$1,100,000","$1,100,000","$6,489"
665,"Barker, Cam",LD,25,Stnd,UFA,"$2,250,000",25,35,2,0,2,18:21,"$64,285","$1,125,000",∞,"$1,125,000","$4,904"
666,"Eaves, Patrick","RW, LW",27,Stnd,UFA,"$1,200,000",10,24,0,1,1,11:02,"$50,000",∞,"$1,200,000","$1,200,000","$10,876"
667,"Avery, Sean",C,31,Stnd,UFA,"$3,875,000",15,15,3,0,3,7:00,"$258,333","$1,291,666",∞,"$1,291,666","$36,904"
668,"Markov, Andrei",LD,33,Stnd,UFA,"$5,750,000",13,17,0,3,3,18:00,"$338,235",∞,"$1,916,666","$1,916,666","$24,572"
669,"Martinek, Radek",RD,35,Stnd,UFA,"$2,200,000",7,10,1,0,1,19:26,"$220,000","$2,200,000",∞,"$2,200,000","$16,172"
670,"Boulton, Eric",LW,35,Stnd,UFA,"$662,500",51,25,0,0,0,6:35,"$26,500",∞,∞,∞,"$1,973"
671,"Olesz, Rostislav",LW,26,Stnd,UFA,"$3,125,000",6,6,0,0,0,9:06,"$520,833",∞,∞,∞,"$57,234"
672,"Cormier, Patrice",C,21,ELC,RFA,"$575,000",9,8,0,0,0,6:21,"$71,875",∞,∞,∞,"$10,061"
673,"Klingberg, Carl",LW,20,ELC,RFA,"$760,000",6,7,0,0,0,5:29,"$108,571",∞,∞,∞,"$23,100"
674,"Festerling, Brett",D,25,Stnd,RFA,"$577,500",5,2,0,0,0,13:07,"$288,750",∞,∞,∞,"$8,805"
675,"McArdle, Kenndal",D,24,Stnd,UFA,"$600,000",9,3,0,0,0,6:06,"$200,000",∞,∞,∞,"$10,928"
676,"Kundratek, Tomas",C,22,ELC,RFA,"$579,167",5,2,0,0,0,9:45,"$289,583",∞,∞,∞,"$11,880"
677,"Ashton, Carter",RW,20,ELC,RFA,"$840,000",15,22,0,0,0,10:25,"$38,181",∞,∞,∞,"$5,376"
678,"Rosehill, Jay",LW,26,Stnd,UFA,"$600,000",31,15,0,0,0,5:54,"$40,000",∞,∞,∞,"$3,280"
679,"Chorney, Taylor",RD,24,Stnd,UFA,"$735,000",5,2,0,0,0,14:08,"$367,500",∞,∞,∞,"$10,400"
680,"McLaren, Frazer",LW,24,Stnd,RFA,"$575,000",7,2,0,0,0,4:52,"$287,500",∞,∞,∞,"$16,878"
681,"McCarthy, John",LW,25,Stnd,UFA,"$525,000",10,14,0,0,0,9:26,"$37,500",∞,∞,∞,"$5,565"
682,"Bortuzzo, Robert",RD,22,ELC,RFA,"$535,000",6,3,0,0,0,10:54,"$178,333",∞,∞,∞,"$8,180"
683,"McDonald, Colin",RW,27,Stnd,UFA,"$525,000",5,6,0,0,0,8:28,"$87,500",∞,∞,∞,"$12,401"
684,"Marshall, Kevin",D,22,ELC,RFA,"$666,667",10,6,0,0,0,8:45,"$111,111",∞,∞,∞,"$7,619"
685,"Holmstrom, Ben",C,24,ELC,RFA,"$600,000",5,3,0,0,0,6:43,"$200,000",∞,∞,∞,"$17,866"
686,"Haley, Micheal",C,25,Stnd,UFA,"$550,000",14,13,0,0,0,7:56,"$42,307",∞,∞,∞,"$4,951"
687,"Ness, Aaron",LD,21,ELC,RFA,"$791,667",9,6,0,0,0,16:56,"$131,944",∞,∞,∞,"$5,194"
688,"Sestito, Tim",LW,27,Stnd,UFA,"$525,000",18,6,0,0,0,8:15,"$87,500",∞,∞,∞,"$3,535"
689,"Wilson, Kyle",C,27,Stnd,UFA,"$550,000",5,2,0,0,0,8:08,"$275,000",∞,∞,∞,"$13,524"
690,"Kearns, Bracken",C,30,Stnd,UFA,"$700,000",5,0,0,0,0,7:14,∞,∞,∞,∞,"$19,354"
691,"Andersson, Joakim",C,22,ELC,RFA,"$612,500",5,3,0,0,0,6:40,"$204,166",∞,∞,∞,"$18,375"
692,"Prout, Dalton",RD,21,ELC,RFA,"$666,667",5,2,0,0,0,11:47,"$333,333",∞,∞,∞,"$11,315"
693,"Byers, Dane",LW,25,Stnd,UFA,"$550,000",8,8,0,0,0,8:05,"$68,750",∞,∞,∞,"$8,505"
694,"Barrie, Tyson",RD,20,ELC,RFA,"$715,000",10,15,0,0,0,17:38,"$47,666",∞,∞,∞,"$4,054"
695,"Bollig, Brandon",LW,24,ELC,RFA,"$545,000",18,16,0,0,0,5:53,"$34,062",∞,∞,∞,"$5,146"
696,"Nemisz, Greg",RW,21,ELC,RFA,"$845,833",9,2,0,0,0,7:42,"$422,916",∞,∞,∞,"$12,205"
697,"Piskula, Joe",LD,27,Stnd,UFA,"$525,000",5,2,0,0,0,10:53,"$262,500",∞,∞,∞,"$9,647"
698,"Finley, Joe",D,24,Stnd,UFA,"$533,333",5,1,0,0,0,7:47,"$533,333",∞,∞,∞,"$13,704"
699,"MacDermid, Lane",LW,22,ELC,RFA,"$576,667",5,6,0,0,0,8:54,"$96,111",∞,∞,∞,"$12,958"
700,"Jacques, Jean-Francois",LW,26,Stnd,UFA,"$650,000",6,7,0,0,0,6:37,"$92,857",∞,∞,∞,"$16,372"
701,"Bell, Mark","C, LW",31,Stnd,UFA,"$575,000",5,0,0,0,0,6:26,∞,∞,∞,∞,"$17,875"
