#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
554,"Bieksa, Kevin",RD,31,Stnd,UFA,"$4,600,000",36,77,6,6,12,21:56,"$59,740","$766,666","$766,666","$383,333","$5,825"
555,"Kesler, Ryan","C, RW",28,Stnd,UFA,"$5,000,000",17,36,4,9,13,18:57,"$138,888","$1,250,000","$555,555","$384,615","$15,520"
556,"Schultz, Nick",LD,30,Stnd,UFA,"$3,500,000",48,33,1,8,9,18:37,"$106,060","$3,500,000","$437,500","$388,888","$3,916"
557,"McQuaid, Adam",RD,26,Stnd,UFA,"$1,566,667",32,26,1,3,4,14:17,"$60,256","$1,566,667","$522,222","$391,666","$3,427"
558,"Vatanen, Sami",LD/RD,21,ELC,RFA,"$785,000",8,6,2,0,2,15:49,"$130,833","$392,500",∞,"$392,500","$6,203"
559,"Wisniewski, James",RD,28,Stnd,UFA,"$5,500,000",30,62,5,9,14,22:49,"$88,709","$1,100,000","$611,111","$392,857","$8,035"
560,"Kuba, Filip",D,36,35+,UFA,"$4,000,000",44,50,1,9,10,21:13,"$80,000","$4,000,000","$444,444","$399,999","$4,284"
561,"Da Costa, Stephane","C, RW",23,Stnd,RFA,"$800,000",9,15,1,1,2,11:51,"$53,333","$800,000","$800,000","$400,000","$7,501"
562,"Visnovsky, Lubomir",RD,36,Stnd,UFA,"$5,600,000",35,69,3,11,14,22:48,"$81,159","$1,866,666","$509,090","$400,000","$7,017"
563,"Santorelli, Mike","C, RW",27,Stnd,UFA,"$1,600,000",34,35,2,2,4,11:51,"$45,714","$800,000","$800,000","$400,000","$3,971"
564,"Briere, Daniel",C,35,Stnd,UFA,"$6,500,000",34,87,6,10,16,16:03,"$74,712","$1,083,333","$650,000","$406,250","$11,911"
565,"Demers, Jason",RD,24,Stnd,RFA,"$1,250,000",22,27,1,2,3,18:37,"$46,296","$1,250,000","$625,000","$416,666","$3,052"
566,"Murray, Douglas",D,32,Stnd,UFA,"$2,500,000",43,27,1,5,6,17:34,"$92,592","$2,500,000","$499,999","$416,666","$3,309"
567,"Stuart, Mark",LD,28,Stnd,UFA,"$1,700,000",42,40,2,2,4,16:42,"$42,500","$850,000","$850,000","$425,000","$2,423"
568,"Weber, Yannick",RD,24,Stnd,UFA,"$850,000",6,3,0,2,2,13:45,"$283,333",∞,"$425,000","$425,000","$10,303"
569,"Larose, Chad","RW, LW",30,Stnd,UFA,"$1,700,000",35,65,2,2,4,12:50,"$26,153","$850,000","$850,000","$425,000","$3,784"
570,"Gorges, Josh",LD,28,Stnd,UFA,"$3,900,000",48,40,2,7,9,21:23,"$97,500","$1,950,000","$557,142","$433,333","$3,799"
571,"Tinordi, Jarred",LD,20,ELC,RFA,"$870,000",8,5,0,2,2,11:42,"$174,000",∞,"$435,000","$435,000","$9,294"
572,"Vlasic, Marc-Édouard",LD/RD,25,Stnd,UFA,"$3,100,000",48,59,3,4,7,20:49,"$52,542","$1,033,333","$775,000","$442,857","$3,102"
573,"Gleason, Tim",D,29,Stnd,UFA,"$4,000,000",42,36,0,9,9,19:34,"$111,111",∞,"$444,444","$444,444","$4,867"
574,"Jones, David",RW,28,Stnd,UFA,"$4,000,000",33,62,3,6,9,16:49,"$64,516","$1,333,333","$666,666","$444,444","$7,207"
575,"Oleksiak, Jamie",LD,20,ELC,RFA,"$894,167",16,11,0,2,2,14:50,"$81,287",∞,"$447,083","$447,083","$3,767"
576,"Polák, Roman",RD,26,Stnd,UFA,"$2,750,000",48,39,1,5,6,18:25,"$70,512","$2,750,000","$550,000","$458,333","$3,110"
577,"Horcoff, Shawn",C,34,Stnd,UFA,"$5,500,000",31,41,7,5,12,16:51,"$134,146","$785,714","$1,100,000","$458,333","$10,529"
578,"Beaulieu, Nathan",LD/RD,20,ELC,RFA,"$925,000",6,8,0,2,2,15:22,"$115,625",∞,"$462,500","$462,500","$10,032"
579,"Karlsson, Erik",RD,22,Stnd,UFA,"$6,500,000",17,79,6,8,14,27:09:00,"$82,278","$1,083,333","$812,500","$464,285","$14,082"
580,"Orpik, Brooks",LD,32,Stnd,UFA,"$3,750,000",46,32,0,8,8,22:17,"$117,187",∞,"$468,750","$468,750","$3,658"
581,"Parros, George",RW,33,Stnd,UFA,"$937,500",39,16,1,1,2,6:36,"$58,593","$937,500","$937,500","$468,750","$3,642"
582,"Crabb, Joey",RW,29,Stnd,UFA,"$950,000",26,20,2,0,2,9:25,"$47,500","$475,000",∞,"$475,000","$3,880"
583,"O'Brien, Shane",LD,29,Stnd,UFA,"$2,000,000",28,28,0,4,4,15:30,"$71,428",∞,"$500,000","$500,000","$4,608"
584,"Pitkanen, Joni",LD,29,Stnd,UFA,"$4,500,000",22,34,1,8,9,22:49,"$132,352","$4,500,000","$562,500","$500,000","$8,964"
585,"Pardy, Adam",LD,28,Stnd,UFA,"$2,000,000",17,6,0,4,4,16:30,"$333,333",∞,"$500,000","$500,000","$7,130"
586,"Lydman, Toni",D,35,Stnd,UFA,"$3,000,000",35,28,0,6,6,19:23,"$107,142",∞,"$500,000","$500,000","$4,422"
587,"Söderberg, Carl","C, LW",27,Stnd,UFA,"$1,008,333",6,6,0,2,2,14:43,"$168,055",∞,"$504,166","$504,166","$11,419"
588,"Ruutu, Tuomo","LW, RW",29,Stnd,UFA,"$4,750,000",17,30,4,5,9,15:14,"$158,333","$1,187,500","$950,000","$527,777","$18,342"
589,"Finley, Joe",D,25,Stnd,UFA,"$533,333",16,2,0,1,1,11:57,"$266,666",∞,"$533,333","$533,333","$2,789"
590,"Glass, Tanner",LW,29,Stnd,UFA,"$1,100,000",48,38,1,1,2,10:04,"$28,947","$1,100,000","$1,100,000","$550,000","$2,276"
591,"Rosehill, Jay",LW,27,Stnd,UFA,"$550,000",11,7,1,0,1,6:47,"$78,571","$550,000",∞,"$550,000","$7,371"
592,"Eager, Ben",LW,28,Stnd,UFA,"$1,100,000",14,14,1,1,2,9:39,"$78,571","$1,100,000","$1,100,000","$550,000","$8,142"
593,"Boychuk, Johnny",RD,28,Stnd,UFA,"$3,366,667",44,75,1,5,6,20:24,"$44,888","$3,366,667","$673,333","$561,111","$3,750"
594,"Malone, Ryan",LW,33,Stnd,UFA,"$4,500,000",24,37,6,2,8,15:44,"$121,621","$750,000","$2,250,000","$562,500","$11,917"
595,"Smid, Ladislav",LD,26,Stnd,UFA,"$2,250,000",48,30,1,3,4,20:19,"$75,000","$2,250,000","$750,000","$562,500","$2,307"
596,"Kassian, Matt",C,26,Stnd,UFA,"$575,000",15,6,1,0,1,6:22,"$95,833","$575,000",∞,"$575,000","$6,020"
597,"Street, Ben",C,25,Stnd,UFA,"$575,000",6,13,0,1,1,13:36,"$44,230",∞,"$575,000","$575,000","$7,046"
598,"Carson, Brett",D,27,Stnd,UFA,"$575,000",10,8,0,1,1,10:55,"$71,875",∞,"$575,000","$575,000","$5,267"
599,"Belanger, Eric",C,35,Stnd,UFA,"$1,750,000",26,31,0,3,3,14:07,"$56,451",∞,"$583,333","$583,333","$4,767"
600,"Allen, Bryan",D,32,Stnd,UFA,"$3,500,000",41,25,0,6,6,18:44,"$140,000",∞,"$583,333","$583,333","$4,556"
601,"Stuart, Brad",RD,33,Stnd,UFA,"$3,600,000",48,39,0,6,6,20:27,"$92,307",∞,"$600,000","$600,000","$3,667"
602,"Zolnierczyk, Harry",LW,25,Stnd,RFA,"$600,000",7,4,0,1,1,7:22,"$150,000",∞,"$600,000","$600,000","$11,635"
603,"Kostopoulos, Tom","RW, LW",33,Stnd,UFA,"$600,000",15,13,1,0,1,9:05,"$46,153","$600,000",∞,"$600,000","$4,403"
604,"Burish, Adam",RW,29,Stnd,UFA,"$1,850,000",46,39,1,2,3,10:34,"$47,435","$1,850,000","$925,000","$616,666","$3,806"
605,"Scandella, Marco",LD,22,ELC,RFA,"$643,333",6,7,1,0,1,14:25,"$91,904","$643,333",∞,"$643,333","$7,437"
606,"Gaustad, Paul","C, LW",30,Stnd,UFA,"$3,250,000",23,35,2,3,5,15:13,"$92,857","$1,624,999","$1,083,333","$650,000","$9,286"
607,"Jones, Blair",C,26,Stnd,UFA,"$650,000",15,22,0,1,1,10:44,"$29,545",∞,"$650,000","$650,000","$4,037"
608,"White, Ryan",C,24,Stnd,RFA,"$687,500",26,16,1,0,1,9:24,"$42,968","$687,500",∞,"$687,500","$2,813"
609,"Myers, Tyler",RD,22,Stnd,UFA,"$5,500,000",39,48,3,5,8,21:18,"$114,583","$1,833,333","$1,100,000","$687,500","$6,620"
610,"McMillan, Brandon",LW,22,ELC,RFA,"$687,500",6,2,0,1,1,8:44,"$343,750",∞,"$687,500","$687,500","$13,120"
611,"Orlov, Dmitry",LD/RD,21,ELC,RFA,"$690,000",5,1,0,1,1,14:56,"$690,000",∞,"$690,000","$690,000","$9,241"
612,"Bertuzzi, Todd",RW,37,35+,UFA,"$2,075,000",7,10,2,1,3,15:31,"$207,500","$1,037,500","$2,075,000","$691,666","$19,103"
613,"Meech, Derek",D,28,Stnd,UFA,"$700,000",16,5,0,1,1,14:41,"$140,000",∞,"$700,000","$700,000","$2,979"
614,"Upshall, Scottie",LW,29,Stnd,UFA,"$3,500,000",27,54,4,1,5,13:29,"$64,814","$875,000","$3,500,000","$700,000","$9,614"
615,"White, Ian",D,28,Stnd,UFA,"$2,875,000",25,27,2,2,4,19:35,"$106,481","$1,437,500","$1,437,500","$718,750","$5,872"
616,"Leino, Ville",LW,29,Stnd,UFA,"$4,500,000",8,11,2,4,6,15:48,"$409,090","$2,250,000","$1,125,000","$750,000","$35,601"
617,"Carkner, Matt",D,32,Stnd,UFA,"$1,500,000",22,19,0,2,2,12:35,"$78,947",∞,"$750,000","$750,000","$5,418"
618,"Wilson, Ryan",LD,25,Stnd,UFA,"$2,250,000",12,23,0,3,3,18:30,"$97,826",∞,"$750,000","$750,000","$10,135"
619,"Huskins, Kent",D,33,Stnd,UFA,"$750,000",19,4,0,1,1,15:39,"$187,500",∞,"$750,000","$750,000","$2,522"
620,"Weiss, Stephen",C,29,Stnd,UFA,"$3,100,000",17,19,1,3,4,18:27,"$163,157","$3,100,000","$1,033,333","$775,000","$9,883"
621,"Smith, Derek",LD,28,Stnd,UFA,"$775,000",22,18,0,1,1,12:14,"$43,055",∞,"$775,000","$775,000","$2,879"
622,"Goloubef, Cody",RD,23,ELC,RFA,"$783,333",11,14,1,0,1,14:48,"$55,952","$783,333",∞,"$783,333","$4,811"
623,"Robak, Colby",D,22,ELC,RFA,"$791,667",16,15,0,1,1,15:10,"$52,777",∞,"$791,667","$791,667","$3,262"
624,"Slater, Jim",C,30,Stnd,UFA,"$1,600,000",26,22,1,1,2,10:27,"$72,727","$1,600,000","$1,600,000","$800,000","$5,888"
625,"Volchenkov, Anton",D,30,Stnd,UFA,"$4,250,000",37,38,1,4,5,16:03,"$111,842","$4,250,000","$1,062,500","$850,000","$7,156"
626,"Welsh, Jeremy",C,24,Stnd,UFA,"$850,000",5,4,0,1,1,5:50,"$212,500",∞,"$850,000","$850,000","$29,142"
627,"Cowen, Jared",LD,21,ELC,RFA,"$870,000",7,8,1,0,1,20:17,"$108,750","$870,000",∞,"$870,000","$6,127"
628,"Cole, Ian",LD/RD,23,ELC,RFA,"$875,000",15,10,0,1,1,17:44,"$87,500",∞,"$875,000","$875,000","$3,289"
629,"Grossmann, Nicklas",LD,27,Stnd,UFA,"$3,500,000",30,21,1,3,4,18:19,"$166,666","$3,500,000","$1,166,666","$875,000","$6,369"
630,"Lander, Anton","C, LW, RW",21,ELC,RFA,"$880,000",11,11,0,1,1,11:01,"$80,000",∞,"$880,000","$880,000","$7,261"
631,"Wandell, Tom","C, RW",25,Stnd,RFA,"$892,500",18,14,1,0,1,8:26,"$63,750","$892,500",∞,"$892,500","$5,879"
632,"Connolly, Brett","RW, LW",20,ELC,RFA,"$900,000",5,10,1,0,1,10:16,"$90,000","$900,000",∞,"$900,000","$17,532"
633,"Coburn, Braydon",LD,27,Stnd,UFA,"$4,500,000",33,38,1,4,5,22:36,"$118,421","$4,500,000","$1,125,000","$900,000","$6,033"
634,"Watson, Austin","RW, LW",20,ELC,RFA,"$900,000",6,4,1,0,1,12:42,"$225,000","$900,000",∞,"$900,000","$11,811"
635,"Bjugstad, Nick","C, RW",20,ELC,RFA,"$900,000",11,17,1,0,1,15:12,"$52,941","$900,000",∞,"$900,000","$5,382"
636,"Hanowski, Ben",RW,22,ELC,RFA,"$900,000",5,4,1,0,1,13:17,"$225,000","$900,000",∞,"$900,000","$13,550"
637,"Schultz, Jeff",LD,26,Stnd,UFA,"$2,750,000",26,12,0,3,3,14:15,"$229,166",∞,"$916,666","$916,666","$7,422"
638,"Forsberg, Filip",LW,18,ELC,RFA,"$925,000",5,14,0,1,1,15:28,"$66,071",∞,"$925,000","$925,000","$11,961"
639,"DeKeyser, Danny",LD,22,ELC,RFA,"$925,000",11,15,0,1,1,18:02,"$61,666",∞,"$925,000","$925,000","$4,663"
640,"Johnson, Erik",RD,24,Stnd,UFA,"$3,750,000",31,64,0,4,4,20:45,"$58,593",∞,"$937,500","$937,500","$5,829"
641,"Hannan, Scott",D,33,Stnd,UFA,"$1,000,000",33,25,0,1,1,19:20,"$40,000",∞,"$1,000,000","$1,000,000","$1,567"
642,"Regehr, Robyn",D,32,Stnd,UFA,"$4,020,000",41,27,0,4,4,19:25,"$148,888",∞,"$1,005,000","$1,005,000","$5,049"
643,"Versteeg, Kris","LW, RW",26,Stnd,UFA,"$4,400,000",10,20,2,2,4,16:53,"$220,000","$2,200,000","$2,200,000","$1,100,000","$26,061"
644,"Laich, Brooks","C, LW",29,Stnd,UFA,"$4,500,000",9,10,1,3,4,16:32,"$450,000","$4,500,000","$1,500,000","$1,125,000","$30,241"
645,"Lundin, Mike",LD,28,Stnd,UFA,"$1,150,000",11,13,0,1,1,15:30,"$88,461",∞,"$1,150,000","$1,150,000","$6,744"
646,"Alberts, Andrew",D,31,Stnd,UFA,"$1,225,000",24,15,0,1,1,15:10,"$81,666",∞,"$1,225,000","$1,225,000","$3,365"
647,"Kaleta, Patrick",RW,26,Stnd,UFA,"$1,250,000",34,34,1,0,1,10:47,"$36,764","$1,250,000",∞,"$1,250,000","$3,409"
648,"Quincey, Kyle",RD,27,Stnd,UFA,"$3,775,000",36,36,1,2,3,19:13,"$104,861","$3,775,000","$1,887,500","$1,258,333","$5,456"
649,"Spezza, Jason","C, RW",29,Stnd,UFA,"$7,000,000",5,12,2,3,5,19:10,"$583,333","$3,500,000","$2,333,333","$1,400,000","$73,043"
650,"Booth, David",LW,28,Stnd,UFA,"$4,250,000",12,27,1,2,3,12:45,"$157,407","$4,250,000","$2,125,000","$1,416,666","$27,777"
651,"Kaberle, Tomas",D,34,Stnd,UFA,"$4,250,000",10,11,0,3,3,13:32,"$386,363",∞,"$1,416,666","$1,416,666","$31,403"
652,"Salvador, Bryce",D,36,35+,UFA,"$3,166,667",39,29,0,2,2,21:19,"$109,195",∞,"$1,583,333","$1,583,333","$3,809"
653,"Ballard, Keith",D,30,Stnd,UFA,"$3,300,000",36,35,0,2,2,15:28,"$94,285",∞,"$1,650,000","$1,650,000","$5,926"
654,"Meszaros, Andrej",RD,27,Stnd,UFA,"$4,000,000",11,18,0,2,2,18:27,"$222,222",∞,"$2,000,000","$2,000,000","$19,709"
655,"Colaiacovo, Carlo",LD,29,Stnd,UFA,"$2,500,000",6,12,0,1,1,18:54,"$208,333",∞,"$2,500,000","$2,500,000","$22,045"
656,"Babchuk, Anton",RD,28,Stnd,UFA,"$2,500,000",7,5,0,1,1,11:51,"$500,000",∞,"$2,500,000","$2,500,000","$30,138"
657,"Greene, Matt",RD,29,Stnd,UFA,"$2,950,000",5,3,0,1,1,15:17,"$983,333",∞,"$2,950,000","$2,950,000","$38,604"
658,"Jovanovski, Ed",LD,36,35+,UFA,"$4,125,000",6,6,0,1,1,15:39,"$687,500",∞,"$4,125,000","$4,125,000","$43,929"
659,"Gill, Hal",D,37,35+,UFA,"$2,000,000",32,8,0,0,0,13:23,"$250,000",∞,∞,∞,"$4,669"
660,"Cormier, Patrice",C,22,ELC,RFA,"$575,000",10,4,0,0,0,3:53,"$143,750",∞,∞,∞,"$14,806"
661,"Gordon, Andrew",RW,27,Stnd,UFA,"$537,500",6,2,0,0,0,8:25,"$268,750",∞,∞,∞,"$10,643"
662,"Malhotra, Manny",C,32,Stnd,UFA,"$2,500,000",9,2,0,0,0,11:07,"$1,250,000",∞,∞,∞,"$24,987"
663,"Colborne, Joe","C, LW, RW",22,ELC,RFA,"$875,000",5,4,0,0,0,9:07,"$218,750",∞,∞,∞,"$19,195"
664,"Lee, Brian",D,25,Stnd,UFA,"$1,150,000",22,13,0,0,0,13:55,"$88,461",∞,∞,∞,"$3,756"
665,"Laughton, Scott","LW, C",18,ELC,RFA,"$925,000",5,10,0,0,0,11:31,"$92,500",∞,∞,∞,"$16,063"
666,"Borowiecki, Mark",LD,23,ELC,RFA,"$610,000",6,1,0,0,0,12:59,"$610,000",∞,∞,∞,"$7,830"
667,"Grant, Derek","C, RW",22,ELC,RFA,"$605,000",5,5,0,0,0,8:39,"$121,000",∞,∞,∞,"$13,988"
668,"Haley, Micheal",C,26,Stnd,UFA,"$600,000",9,4,0,0,0,6:37,"$150,000",∞,∞,∞,"$10,075"
669,"Bickel, Stu","D, RW",26,Stnd,UFA,"$750,000",16,2,0,0,0,5:31,"$375,000",∞,∞,∞,"$8,496"
670,"Boulton, Eric",LW,36,35+,UFA,"$540,000",15,5,0,0,0,5:40,"$108,000",∞,∞,∞,"$6,352"
671,"Sestito, Tim",LW,28,Stnd,UFA,"$525,000",6,4,0,0,0,7:52,"$131,250",∞,∞,∞,"$11,122"
672,"Barch, Krys",LW,32,Stnd,UFA,"$750,000",22,4,0,0,0,5:51,"$187,500",∞,∞,∞,"$5,827"
673,"Blunden, Mike",RW,26,Stnd,RFA,"$575,000",5,5,0,0,0,8:20,"$115,000",∞,∞,∞,"$13,800"
674,"Prosser, Nate",RD,26,Stnd,UFA,"$825,000",17,5,0,0,0,11:15,"$165,000",∞,∞,∞,"$4,313"
675,"Powe, Darroll",C,27,Stnd,UFA,"$1,066,667",42,23,0,0,0,8:59,"$46,376",∞,∞,∞,"$2,827"
676,"Howden, Quinton","C, LW",20,ELC,RFA,"$870,000",18,22,0,0,0,10:27,"$39,545",∞,∞,∞,"$4,625"
677,"Petrovic, Alex",RD,20,ELC,RFA,"$795,000",6,5,0,0,0,18:46,"$159,000",∞,∞,∞,"$7,060"
678,"Timmins, Scott",C,23,ELC,RFA,"$581,667",5,6,0,0,0,10:35,"$96,944",∞,∞,∞,"$10,992"
679,"VandeVelde, Chris","C, LW",25,Stnd,RFA,"$714,000",11,7,0,0,0,7:02,"$102,000",∞,∞,∞,"$9,228"
680,"Drazenovic, Nick",C,25,Stnd,UFA,"$600,000",8,5,0,0,0,9:55,"$120,000",∞,∞,∞,"$7,563"
681,"Collins, Sean",C,24,ELC,RFA,"$625,000",5,0,0,0,0,12:29,∞,∞,∞,∞,"$10,013"
682,"Sgarbossa, Michael",C,20,ELC,RFA,"$556,667",6,6,0,0,0,10:21,"$92,777",∞,∞,∞,"$8,964"
683,"Bollig, Brandon",LW,25,Stnd,UFA,"$575,000",25,34,0,0,0,8:00,"$16,911",∞,∞,∞,"$2,875"
684,"Jordan, Michal",LD,22,ELC,RFA,"$606,667",5,2,0,0,0,10:41,"$303,333",∞,∞,∞,"$11,357"
685,"Aliu, Akim",RW,23,Stnd,RFA,"$695,000",5,2,0,0,0,10:51,"$347,500",∞,∞,∞,"$12,811"
686,"Ruhwedel, Chad",RD,22,ELC,RFA,"$925,000",7,8,0,0,0,14:11,"$115,624",∞,∞,∞,"$9,316"
687,"McCormick, Cody","C, RW, LW",29,Stnd,UFA,"$1,200,000",8,6,0,0,0,6:27,"$200,000",∞,∞,∞,"$23,255"
688,"Ellis, Matt",LW,31,Stnd,UFA,"$525,000",6,8,0,0,0,6:11,"$65,625",∞,∞,∞,"$14,150"
689,"Scott, John","LW, D",30,Stnd,UFA,"$600,000",34,15,0,0,0,5:26,"$40,000",∞,∞,∞,"$3,247"
690,"Pandolfo, Jay",LW,38,35+,UFA,"$600,000",18,11,0,0,0,9:04,"$54,545",∞,∞,∞,"$3,676"
691,"Johnson, Aaron",D,29,Stnd,UFA,"$650,000",10,8,0,0,0,14:52,"$81,250",∞,∞,∞,"$4,372"
692,"Smith-Pelly, Devante","RW, LW",20,ELC,RFA,"$720,000",7,5,0,0,0,8:59,"$144,000",∞,∞,∞,"$11,449"
693,"Lombardi, Matthew",C,30,Stnd,UFA,"$3,500,000",7,5,0,0,0,13:25,"$700,000",∞,∞,∞,"$37,267"
