Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Patrick O'Sullivan,20112012,PHX,L,C,23,2,2,4,-4,2,0.17,2,3,0,1,0,0,0,0,34,5.9,11:03,55.6
Jordan Nolan,20112012,LAK,L,C,26,2,2,4,2,28,0.15,2,4,0,0,0,0,0,1,19,10.5,9:21,100
Douglas Murray,20112012,SJS,L,D,60,0,4,4,3,31,0.07,0,4,0,0,0,0,0,0,71,0,18:23,--
Cody McCormick,20112012,BUF,R,C,50,1,3,4,-7,56,0.08,1,4,0,0,0,0,0,0,43,2.3,7:50,47.1
Jim Vandermeer,20112012,SJS,L,D,25,1,3,4,3,33,0.16,1,4,0,0,0,0,0,0,19,5.3,10:25,--
Andrew Murray,20112012,SJS,L,C,39,1,3,4,3,4,0.1,1,4,0,0,0,0,0,0,33,3,7:42,33.3
Mark Eaton,20112012,NYI,L,D,62,1,3,4,-17,10,0.06,1,4,0,0,0,0,1,1,44,2.3,16:03,--
Sami Lepisto,20112012,CHI,L,D,26,1,2,3,3,4,0.12,1,3,0,0,0,0,0,0,19,5.3,10:34,--
Ryan Garbutt,20112012,DAL,L,C,20,2,1,3,-1,22,0.15,2,3,0,0,0,0,0,1,28,7.1,8:17,44.4
Matt Carkner,20112012,OTT,R,D,29,1,2,3,0,33,0.1,1,3,0,0,0,0,0,0,17,5.9,11:55,--
Ryan White,20112012,MTL,R,C,20,0,3,3,-7,61,0.15,0,2,0,0,0,1,0,0,12,0,14:31,49.2
Lance Bouma,20112012,CGY,L,L,27,1,2,3,-5,11,0.11,1,3,0,0,0,0,0,0,26,3.9,10:10,50
Keith Aulie,20112012,"TOR,TBL",L,D,36,0,3,3,-7,29,0.08,0,3,0,0,0,0,0,0,18,0,13:26,--
Jay Pandolfo,20112012,NYI,L,L,62,1,2,3,-14,8,0.05,1,2,0,0,0,1,0,0,44,2.3,10:55,44.9
Chris Summers,20112012,PHX,L,D,21,0,3,3,-4,11,0.14,0,3,0,0,0,0,0,0,10,0,12:27,--
Colby Armstrong,20112012,TOR,R,R,29,1,2,3,-8,9,0.1,1,3,0,0,0,0,0,0,14,7.1,9:19,38.9
B.J. Crombeen,20112012,STL,R,R,40,1,2,3,-2,71,0.08,1,3,0,0,0,0,0,0,50,2,8:18,25
Brendan Mikkelson,20112012,TBL,L,D,41,1,2,3,-4,13,0.07,1,2,0,1,0,0,0,0,45,2.2,14:24,--
Andrew Alberts,20112012,VAN,L,D,44,2,1,3,4,40,0.07,2,3,0,0,0,0,0,2,19,10.5,14:18,--
John Madden,20112012,FLA,L,C,31,3,0,3,-4,4,0.1,3,3,0,0,0,0,0,1,33,9.1,11:59,49.5
Eric Fehr,20112012,WPG,R,C,35,2,1,3,-6,12,0.09,2,3,0,0,0,0,0,1,54,3.7,9:42,--
Jan Mursak,20112012,DET,R,L,25,1,2,3,2,0,0.12,1,3,0,0,0,0,0,0,22,4.6,7:33,33.3
Theo Peckham,20112012,EDM,L,D,54,1,2,3,0,80,0.06,1,3,0,0,0,0,0,0,25,4,16:53,--
Jared Boll,20112012,CBJ,R,R,54,2,1,3,-8,126,0.06,2,3,0,0,0,0,0,0,35,5.7,8:07,60
Darcy Hordichuk,20112012,EDM,L,L,43,1,2,3,-3,64,0.07,1,3,0,0,0,0,0,0,27,3.7,4:21,0
Adam Pardy,20112012,DAL,L,D,36,0,3,3,-5,16,0.08,0,3,0,0,0,0,0,0,29,0,16:28,--
Rod Pelley,20112012,"NJD,ANA",L,C,52,2,1,3,-3,16,0.06,2,3,0,0,0,0,0,0,44,4.6,7:45,49.2
Mike Mottau,20112012,"NYI,BOS",L,D,35,0,2,2,-11,15,0.06,0,2,0,0,0,0,0,0,22,0,14:05,--
Tim Kennedy,20112012,FLA,L,L,27,1,1,2,-11,4,0.07,1,2,0,0,0,0,0,1,22,4.6,11:08,45.4
Brian McGrattan,20112012,NSH,R,R,30,0,2,2,-1,61,0.07,0,2,0,0,0,0,0,0,10,0,5:19,--
Stephane Veilleux,20112012,"NJD,MIN",L,L,22,0,2,2,-2,15,0.09,0,2,0,0,0,0,0,0,16,0,9:49,30
Matt Kassian,20112012,MIN,L,L,24,2,0,2,-2,55,0.08,2,2,0,0,0,0,0,0,13,15.4,5:33,--
Jed Ortmeyer,20112012,MIN,R,R,35,1,1,2,-8,14,0.06,1,2,0,0,0,0,0,1,41,2.4,9:43,44.4
Mike Commodore,20112012,"DET,TBL",R,D,30,0,2,2,7,38,0.07,0,2,0,0,0,0,0,0,23,0,12:36,--
Randy Jones,20112012,WPG,L,D,39,1,1,2,4,8,0.05,1,2,0,0,0,0,0,0,24,4.2,14:49,--
Eric Tangradi,20112012,PIT,L,L,24,0,2,2,-4,16,0.08,0,2,0,0,0,0,0,0,20,0,8:56,0
John Erskine,20112012,WSH,L,D,28,0,2,2,3,51,0.07,0,1,0,0,0,1,0,0,20,0,12:06,--
Mark Fistric,20112012,DAL,L,D,60,0,2,2,-3,41,0.03,0,2,0,0,0,0,0,0,30,0,16:31,100
Cam Barker,20112012,EDM,L,D,25,2,0,2,0,23,0.08,1,1,1,1,0,0,0,1,35,5.7,18:22,--
Kevin Westgarth,20112012,LAK,R,R,25,1,1,2,-3,39,0.08,1,2,0,0,0,0,0,0,13,7.7,5:16,0
Christopher Tanev,20112012,VAN,R,D,25,0,2,2,10,2,0.08,0,2,0,0,0,0,0,0,15,0,16:43,--
Ryan Russell,20112012,CBJ,L,L,41,2,0,2,-7,2,0.05,2,2,0,0,0,0,0,0,39,5.1,11:41,0
Cam Janssen,20112012,NJD,R,R,48,0,1,1,-8,75,0.02,0,1,0,0,0,0,0,0,17,0,4:41,40
John Scott,20112012,"CHI,NYR",L,L,35,0,1,1,-1,53,0.03,0,1,0,0,0,0,0,0,9,0,6:42,--
Paul Bissonnette,20112012,PHX,L,L,31,1,0,1,-4,41,0.03,1,1,0,0,0,0,0,1,15,6.7,6:04,0
Jody Shelley,20112012,PHI,L,L,30,0,1,1,-6,64,0.03,0,1,0,0,0,0,0,0,19,0,5:39,0
Brad Staubitz,20112012,"MIN,MTL",R,R,62,1,0,1,-5,121,0.02,1,1,0,0,0,0,0,0,27,3.7,6:31,50
Aaron Volpatti,20112012,VAN,L,L,23,1,0,1,-2,37,0.04,1,1,0,0,0,0,0,0,17,5.9,8:58,100
Brad Mills,20112012,NJD,R,C,27,0,1,1,-10,32,0.04,0,1,0,0,0,0,0,0,18,0,7:11,61.1
Nino Niederreiter,20112012,NYI,L,R,55,1,0,1,-29,12,0.02,1,1,0,0,0,0,0,0,74,1.4,10:07,0
Colten Teubert,20112012,EDM,R,D,24,0,1,1,-5,25,0.04,0,1,0,0,0,0,0,0,13,0,12:39,--
Dylan Olsen,20112012,CHI,L,D,28,0,1,1,-5,6,0.04,0,1,0,0,0,0,0,0,16,0,13:02,--
Philippe Dupuis,20112012,TOR,R,C,30,0,0,0,-2,16,0,0,0,0,0,0,0,0,0,30,0,10:30,50
Eric Boulton,20112012,NJD,L,L,51,0,0,0,-12,115,0,0,0,0,0,0,0,0,0,25,0,6:35,33.3
Jay Rosehill,20112012,TOR,L,L,31,0,0,0,-4,60,0,0,0,0,0,0,0,0,0,15,0,5:55,25
